지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2020-11-30 08:00,-3.9,,0,0,95,1013.6,1036,.3,,,0,,-1.1
238,금산,2020-11-30 09:00,-1.7,,.2,0,86,1014.1,1036.3,1,,,0,,-.5
238,금산,2020-11-30 10:00,.7,,.8,140,77,1014.2,1036.2,1,,,0,,.5
238,금산,2020-11-30 11:00,3.7,,1.6,270,58,1013.8,1035.5,1,,,1,,5.7
238,금산,2020-11-30 12:00,5.2,,2.5,340,49,1013.3,1034.9,1,,,1,,10.1
238,금산,2020-11-30 13:00,6.2,,2.5,340,43,1012.8,1034.3,1,,,0,,12.1
238,금산,2020-11-30 14:00,6.1,,2.9,270,44,1012.4,1033.9,1,,,0,,11.9
238,금산,2020-11-30 15:00,6.4,,2.7,290,44,1011.9,1033.3,1,,,0,,10.5
238,금산,2020-11-30 16:00,6,,2.4,270,44,1012.1,1033.6,1,,,0,,6.8
238,금산,2020-11-30 17:00,4.6,,1.2,290,44,1012.5,1034.1,.7,,,0,,3.9
238,금산,2020-11-30 18:00,2.9,,.8,320,54,1013.5,1035.2,0,,,0,,1.9
238,금산,2020-11-30 19:00,1.4,,.4,0,65,1014.1,1036,,,,0,,.6
238,금산,2020-11-30 20:00,-.1,,.8,270,72,1014.9,1037,,,,0,,.4
238,금산,2020-11-30 21:00,-1.1,,.2,0,80,1015.1,1037.2,,,,0,,-.2
238,금산,2020-11-30 22:00,-2.5,,.6,320,84,1015.2,1037.5,,,,0,,-.4
238,금산,2020-11-30 23:00,-2.5,,.7,200,86,1015.2,1037.5,,,,0,,-.5
238,금산,2020-12-01 00:00,-3.1,,.2,0,88,1015.3,1037.6,,,,0,,-.7
238,금산,2020-12-01 01:00,-4,,.3,0,90,1015.2,1037.6,,,,0,,-1
238,금산,2020-12-01 02:00,-4.3,,0,0,92,1015.3,1037.7,,,,0,,-1.3
238,금산,2020-12-01 03:00,-4.5,,.4,0,93,1015.5,1037.9,,,,0,,-1.7
238,금산,2020-12-01 04:00,-5.1,,.6,290,93,1015.7,1038.2,,,,0,,-2
238,금산,2020-12-01 05:00,-5.3,,.4,0,94,1015.8,1038.3,,,,0,,-2.3
238,금산,2020-12-01 06:00,-5.8,,.3,0,94,1015.6,1038.1,,,,0,,-2.5
238,금산,2020-12-01 07:00,-6.1,,.5,270,94,1015.7,1038.3,,,,0,,-2.8
238,금산,2020-12-01 08:00,-5.7,,.1,0,92,1015.8,1038.3,.2,,,0,,-2.6
238,금산,2020-12-01 09:00,-3.7,,.3,0,86,1015.9,1038.3,1,,,0,,-1.6
238,금산,2020-12-01 10:00,-.5,,.4,0,77,1016.2,1038.3,1,,,0,,.2
238,금산,2020-12-01 11:00,2.6,,.8,290,53,1015.6,1037.4,1,,,1,,3
238,금산,2020-12-01 12:00,5.3,,.7,20,35,1014.6,1036.2,1,,,2,,9
238,금산,2020-12-01 13:00,6.6,,1.1,360,28,1013.4,1034.8,1,,,0,,11.9
238,금산,2020-12-01 14:00,7.3,,1.9,290,28,1012.5,1033.9,1,,,0,,12.2
238,금산,2020-12-01 15:00,7.3,,1.9,290,24,1012.2,1033.5,1,,,1,,9.9
238,금산,2020-12-01 16:00,6.7,,1.9,320,28,1011.9,1033.3,.9,,,5,,6.3
238,금산,2020-12-01 17:00,4.8,,.7,320,31,1011.9,1033.5,.7,,,0,,3.3
238,금산,2020-12-01 18:00,2.7,,.9,270,39,1011.9,1033.6,0,,,6,,1.4
238,금산,2020-12-01 19:00,1.6,,1.1,270,42,1011.8,1033.6,,,,8,,.6
238,금산,2020-12-01 20:00,.4,,.6,290,47,1012.3,1034.3,,,,8,,.3
238,금산,2020-12-01 21:00,-.3,,.6,270,55,1012,1034,,,,7,,-.1
238,금산,2020-12-01 22:00,-.5,,.3,0,60,1012.1,1034.1,,,,9,,-.2
238,금산,2020-12-01 23:00,-1.3,,.1,0,62,1011.8,1033.9,,,,9,,-.1
238,금산,2020-12-02 00:00,-1.5,,.2,0,67,1012.1,1034.2,,,,8,,-.5
238,금산,2020-12-02 01:00,-2.3,,.1,0,70,1012,1034.2,,,,6,,-.6
238,금산,2020-12-02 02:00,-2.8,,.3,0,74,1011.5,1033.7,,,,8,,-.6
238,금산,2020-12-02 03:00,-2.5,,.2,0,73,1011.4,1033.6,,,,9,,-.5
238,금산,2020-12-02 04:00,-2.4,,.4,0,75,1011.2,1033.4,,,,9,,-.6
238,금산,2020-12-02 05:00,-3.4,,.6,320,78,1010.9,1033.1,,,,9,,-1
238,금산,2020-12-02 06:00,-3.5,,.5,290,83,1010.7,1033,,,,9,,-1
238,금산,2020-12-02 07:00,-3.2,,.2,0,80,1010.6,1032.8,,,,9,,-.9
238,금산,2020-12-02 08:00,-3.3,,.9,270,81,1010.6,1032.8,.1,,,9,,-.7
238,금산,2020-12-02 09:00,-1.3,,.3,0,69,1010.6,1032.6,.2,,,9,,0
238,금산,2020-12-02 10:00,.5,,.5,20,60,1010.9,1032.8,0,,,10,,.7
238,금산,2020-12-02 11:00,4.1,,.7,50,41,1009.8,1031.4,.9,,,8,,7.3
238,금산,2020-12-02 12:00,5.8,,1.2,290,34,1008.9,1030.3,.3,,,8,,9.8
238,금산,2020-12-02 13:00,7.2,,2.1,360,31,1007.8,1029.1,1,,,0,,13.3
238,금산,2020-12-02 14:00,7.7,,2.2,290,31,1007.4,1028.6,1,,,5,,13.2
238,금산,2020-12-02 15:00,8,,1.7,340,30,1007.2,1028.4,1,,,1,,11.4
238,금산,2020-12-02 16:00,8,,1,320,32,1007.2,1028.4,1,,,1,,7.6
238,금산,2020-12-02 17:00,6.4,,1.3,340,39,1007.3,1028.6,.6,,,4,,4.6
238,금산,2020-12-02 18:00,3.2,,1,270,54,1007.9,1029.5,0,,,3,,2.4
238,금산,2020-12-02 19:00,2.1,,1.1,290,60,1008,1029.7,,,,5,,1.5
238,금산,2020-12-02 20:00,1.4,,.4,0,63,1008.4,1030.2,,,,2,,.5
238,금산,2020-12-02 21:00,.4,,.1,0,68,1008.6,1030.5,,,,0,,.2
238,금산,2020-12-02 22:00,-.7,,.2,0,72,1009.3,1031.3,,,,0,,-.3
238,금산,2020-12-02 23:00,-1,,.4,0,71,1009.5,1031.5,,,,2,,-.4
238,금산,2020-12-03 00:00,-1.8,,.5,290,73,1009.5,1031.6,,,,0,,-.5
238,금산,2020-12-03 01:00,-2.2,,0,0,77,1008.8,1030.9,,,,7,,-.7
238,금산,2020-12-03 02:00,-2.7,,.7,320,76,1008.4,1030.5,,,,4,,-.9
238,금산,2020-12-03 03:00,-3.2,,.1,0,83,1008.2,1030.4,,,,7,,-1.2
238,금산,2020-12-03 04:00,-3.6,,.6,270,83,1007.7,1029.9,,,,9,,-1.2
238,금산,2020-12-03 05:00,-3.4,,.8,360,83,1007.7,1029.9,,,,5,,-1.5
238,금산,2020-12-03 06:00,-4,,.7,270,86,1008.3,1030.5,,,,3,,-1.7
238,금산,2020-12-03 07:00,-3.3,,.7,160,84,1008.9,1031.1,,,,10,,-1.1
238,금산,2020-12-03 08:00,-3,,.8,290,85,1009.4,1031.6,0,,,9,,-.5
238,금산,2020-12-03 09:00,-1.9,,.3,0,79,1009.5,1031.6,0,,,9,,0
238,금산,2020-12-03 10:00,1.2,,.4,0,65,1009.6,1031.4,.6,,,2,,.9
238,금산,2020-12-03 11:00,4.4,,2.4,360,49,1009,1030.5,1,,,3,,5.9
238,금산,2020-12-03 12:00,5.2,,2.5,340,46,1008.8,1030.3,.9,,,3,,9.5
238,금산,2020-12-03 13:00,5.6,,1.4,320,46,1007.9,1029.3,.4,,,7,,10.2
238,금산,2020-12-03 14:00,5.5,,3.1,290,44,1007.3,1028.7,.4,,,8,,8.4
238,금산,2020-12-03 15:00,5.9,,2.5,290,43,1007.1,1028.5,.9,,,4,,8.3
238,금산,2020-12-03 16:00,5,,2.5,270,43,1007.5,1029,.8,,,3,,5.7
238,금산,2020-12-03 17:00,3.9,,1.1,270,48,1007.6,1029.1,.5,,,1,,2.9
238,금산,2020-12-03 18:00,2.9,,3.1,290,51,1008.3,1029.9,0,,,1,,1.2
238,금산,2020-12-03 19:00,2,,2.8,290,56,1008.9,1030.6,,,,10,,.9
238,금산,2020-12-03 20:00,1.1,,1.6,290,60,1009.2,1031,,,,9,,.3
238,금산,2020-12-03 21:00,0,,.4,0,64,1009.6,1031.5,,,,8,,.1
238,금산,2020-12-03 22:00,-1.5,,1,270,72,1009.7,1031.7,,,,8,,-.4
238,금산,2020-12-03 23:00,-2.9,,.2,0,78,1009.6,1031.8,,,,3,,-.7
238,금산,2020-12-04 00:00,-3.2,,1,290,80,1009.6,1031.8,,,,0,,-1.1
238,금산,2020-12-04 01:00,-3.6,,.6,250,82,1009.4,1031.6,,,,3,,-1.5
238,금산,2020-12-04 02:00,-4.3,,.9,320,85,1009.5,1031.8,,,,2,,-1.8
238,금산,2020-12-04 03:00,-4.9,,.3,0,88,1010.2,1032.6,,,,7,,-2.2
238,금산,2020-12-04 04:00,-5.4,,.6,230,90,1009.8,1032.2,,,,0,,-2.6
238,금산,2020-12-04 05:00,-5.7,,.3,0,90,1009.3,1031.7,,,,8,,-2.4
238,금산,2020-12-04 06:00,-6.1,,.9,320,91,1009.6,1032,,,,10,,-2.9
238,금산,2020-12-04 07:00,-6.5,,.6,270,93,1010,1032.5,,,,0,,-3.4
238,금산,2020-12-04 08:00,-6.3,,.2,0,92,1010.4,1032.9,.1,,,2,,-3.2
238,금산,2020-12-04 09:00,-3.8,,.6,110,85,1010.7,1033,1,,,4,,-2.1
238,금산,2020-12-04 10:00,-1.1,,.6,50,75,1010.8,1032.8,1,,,3,,.2
238,금산,2020-12-04 11:00,1.8,,.6,200,44,1010.4,1032.2,1,,,4,,3.4
238,금산,2020-12-04 12:00,3,,1,50,46,1009,1030.6,1,,,3,,7.3
238,금산,2020-12-04 13:00,4.4,,1.8,290,39,1007.9,1029.4,1,,,4,,10.2
238,금산,2020-12-04 14:00,4.9,,1.9,290,35,1007.7,1029.2,1,,,0,,11
238,금산,2020-12-04 15:00,5.3,,2.1,320,38,1007.8,1029.3,1,,,1,,9.2
238,금산,2020-12-04 16:00,4.9,,2.4,290,41,1007.9,1029.4,1,,,2,,5.2
238,금산,2020-12-04 17:00,3.5,,1.5,290,41,1007.9,1029.5,.7,,,0,,2.3
238,금산,2020-12-04 18:00,2,,1.6,290,50,1008.2,1029.9,0,,,0,,.4
238,금산,2020-12-04 19:00,-.2,,1,290,64,1008.7,1030.6,,,,0,,-.2
238,금산,2020-12-04 20:00,-1,,1,270,70,1009.3,1031.3,,,,0,,-.4
238,금산,2020-12-04 21:00,-2.1,,.4,0,76,1009.5,1031.6,,,,0,,-.8
238,금산,2020-12-04 22:00,-2.8,,.3,0,79,1009.5,1031.7,,,,0,,-1.2
238,금산,2020-12-04 23:00,-3.5,,0,0,84,1009.6,1031.8,,,,0,,-1.6
238,금산,2020-12-05 00:00,-4.1,,.1,0,85,1009.8,1032.1,,,,0,,-2
238,금산,2020-12-05 01:00,-4.4,,.4,0,87,1009.5,1031.8,,,,0,,-2.3
238,금산,2020-12-05 02:00,-4.7,,.6,270,87,1009.4,1031.7,,,,6,,-1.8
238,금산,2020-12-05 03:00,-4.8,,.2,0,89,1009.1,1031.4,,,,0,,-2.3
238,금산,2020-12-05 04:00,-4.2,,.3,0,87,1008.8,1031.1,,,,0,,-1.6
238,금산,2020-12-05 05:00,-4.3,,.2,0,88,1008.6,1030.9,,,,0,,-1.9
238,금산,2020-12-05 06:00,-4.7,,.5,320,90,1009.2,1031.5,,,,0,,-2.4
238,금산,2020-12-05 07:00,-5,,0,0,92,1009.4,1031.8,,,,0,,-2.8
238,금산,2020-12-05 08:00,-5.1,,.4,0,92,1010.3,1032.7,.2,,,3,,-2.6
238,금산,2020-12-05 09:00,-3.4,,.1,0,86,1010.9,1033.1,.2,,,10,,-.6
238,금산,2020-12-05 10:00,-1.1,,.6,180,79,1011,1033,.3,,,9,,.3
238,금산,2020-12-05 11:00,2.5,,.7,20,67,1010.4,1032.1,1,,,6,,4.3
238,금산,2020-12-05 12:00,6.2,,.5,140,58,1009.5,1030.9,1,,,6,,10
238,금산,2020-12-05 13:00,6.8,,1.6,340,52,1008.7,1030,.3,,,9,,7.9
238,금산,2020-12-05 14:00,8.8,,1.6,270,45,1008,1029.1,.9,,,9,,15.3
238,금산,2020-12-05 15:00,7.8,,2.1,340,45,1007.7,1028.9,.9,,,8,,11.4
238,금산,2020-12-05 16:00,6.8,,1.4,340,52,1007.7,1029,0,,,9,,7.3
238,금산,2020-12-05 17:00,6,,1.3,340,58,1008,1029.4,0,,,9,,5.5
238,금산,2020-12-05 18:00,4.2,,.4,0,72,1008.5,1030,0,,,7,,3.4
238,금산,2020-12-05 19:00,2.8,,.6,270,76,1008.8,1030.5,,,,9,,2.5
238,금산,2020-12-05 20:00,1.5,,1,290,82,1009.1,1030.9,,,,6,,.9
238,금산,2020-12-05 21:00,.2,,.6,290,87,1009.1,1031,,,,8,,.5
238,금산,2020-12-05 22:00,-.3,,0,0,90,1009.1,1031.1,,,,6,,.1
238,금산,2020-12-05 23:00,-1.1,,.5,340,92,1009,1031,,,,4,,-.2
238,금산,2020-12-06 00:00,-1.6,,.5,290,94,1009,1031,,,,0,,-.2
238,금산,2020-12-06 01:00,-.3,,.7,20,90,1008.9,1030.9,,,,0,,.1
238,금산,2020-12-06 02:00,-1,,.5,340,93,1008.8,1030.8,,,,0,,-.1
238,금산,2020-12-06 03:00,-1.9,,.2,0,95,1008.9,1031,,,,0,,-.5
238,금산,2020-12-06 04:00,-2.7,,.4,0,96,1008.5,1030.6,,,,0,,-.9
238,금산,2020-12-06 05:00,-3.1,,.2,0,96,1008.4,1030.6,,,,2,,-1.1
238,금산,2020-12-06 06:00,-3.4,,.6,250,95,1008.5,1030.7,,,,0,,-1.3
238,금산,2020-12-06 07:00,-3.8,,.9,290,95,1008.6,1030.8,,,,0,,-1.7
238,금산,2020-12-06 08:00,-3.9,,.6,270,97,1009.1,1031.4,0,,,0,,-1.6
238,금산,2020-12-06 09:00,-2.3,,.2,0,94,1009.3,1031.4,.6,,,7,,-.4
238,금산,2020-12-06 10:00,-.3,,.8,140,95,1009,1031,.3,,,3,,.3
238,금산,2020-12-06 11:00,3.5,,.7,20,77,1008.5,1030.1,1,,,5,,5.8
238,금산,2020-12-06 12:00,6.6,,.9,160,61,1007.5,1028.8,1,,,6,,11.6
238,금산,2020-12-06 13:00,7.9,,2.1,320,51,1007,1028.2,.8,,,8,,12.9
238,금산,2020-12-06 14:00,8.8,,.6,140,51,1006.8,1027.9,.8,,,5,,12.3
238,금산,2020-12-06 15:00,9.2,,1.9,320,47,1006.3,1027.3,1,,,3,,11.9
238,금산,2020-12-06 16:00,8.4,,1.3,320,50,1006.5,1027.6,1,,,2,,8
238,금산,2020-12-06 17:00,6.7,,.8,320,58,1006.4,1027.7,.7,,,0,,5
238,금산,2020-12-06 18:00,3.7,,.9,270,70,1006,1027.5,0,,,0,,2.6
238,금산,2020-12-06 19:00,2,,.7,250,77,1006.6,1028.3,,,,0,,1.1
238,금산,2020-12-06 20:00,.8,,.5,270,82,1006.9,1028.7,,,,0,,.4
238,금산,2020-12-06 21:00,-.2,,.2,0,86,1007.6,1029.5,,,,0,,0
238,금산,2020-12-06 22:00,-.8,,.1,0,91,1007.9,1029.8,,,,0,,-.3
238,금산,2020-12-06 23:00,-1.6,,.2,0,91,1008.3,1030.3,,,,1,,-.5
238,금산,2020-12-07 00:00,-2,,.5,270,93,1008.3,1030.4,,,,0,,-.8
238,금산,2020-12-07 01:00,-2.2,,.4,0,93,1008.5,1030.6,,,,10,,-1
238,금산,2020-12-07 02:00,-2.9,,.5,290,94,1008.4,1030.5,,,,4,,-1.2
238,금산,2020-12-07 03:00,-3.2,,.2,0,95,1007.8,1030,,,,2,,-1.5
238,금산,2020-12-07 04:00,-2.8,,.1,0,95,1007.7,1029.8,,,,0,,-.7
238,금산,2020-12-07 05:00,-1.8,,.2,0,93,1007.7,1029.7,,,,9,,-.5
238,금산,2020-12-07 06:00,-2.6,,.7,320,94,1007.5,1029.6,,,,0,,-1.1
238,금산,2020-12-07 07:00,-2.8,,.2,0,96,1007.7,1029.8,,,,4,,-1.5
238,금산,2020-12-07 08:00,-2.2,,.3,0,95,1007.7,1029.8,0,,,10,,-.5
238,금산,2020-12-07 09:00,-1,,0,0,93,1008,1030,0,,,9,,0
238,금산,2020-12-07 10:00,.6,,.1,0,86,1007.8,1029.6,.2,,,6,,.4
238,금산,2020-12-07 11:00,3.2,,.5,140,76,1007.1,1028.7,.9,,,6,,5.6
238,금산,2020-12-07 12:00,6.4,,.5,200,65,1006.1,1027.4,1,,,6,,10.8
238,금산,2020-12-07 13:00,8.6,,2,340,60,1005.1,1026.2,.1,,,9,,9
238,금산,2020-12-07 14:00,7.6,,1.7,320,65,1005.2,1026.4,0,,,10,,7.9
238,금산,2020-12-07 15:00,6.9,,1.3,320,66,1005.6,1026.8,0,,,9,,7.1
238,금산,2020-12-07 16:00,6.4,,1.5,290,65,1006.2,1027.5,0,,,10,,6.6
238,금산,2020-12-07 17:00,5.5,,1,290,65,1006,1027.4,0,,,6,,4.1
238,금산,2020-12-07 18:00,4.6,,.6,290,68,1006.3,1027.8,0,,,3,,2.3
238,금산,2020-12-07 19:00,4.5,,1.6,340,65,1007.4,1028.9,,,,0,,2.4
238,금산,2020-12-07 20:00,3.9,,1.9,320,66,1007.7,1029.2,,,,0,,2.8
238,금산,2020-12-07 21:00,2.9,,.7,290,69,1007.8,1029.4,,,,0,,1.2
238,금산,2020-12-07 22:00,.9,,.1,0,77,1008.2,1030,,,,0,,0
238,금산,2020-12-07 23:00,-.1,,.3,0,79,1008.2,1030.1,,,,0,,-.3
238,금산,2020-12-08 00:00,-1.3,,.7,320,82,1007.9,1029.9,,,,0,,-.6
238,금산,2020-12-08 01:00,-1.9,,1,270,83,1007.9,1029.9,,,,0,,-.9
238,금산,2020-12-08 02:00,-2.6,,.7,360,85,1008,1030.1,,,,0,,-1.2
238,금산,2020-12-08 03:00,-3.3,,.9,290,87,1008.3,1030.5,,,,0,,-1.6
238,금산,2020-12-08 04:00,-3.9,,.2,0,89,1008.2,1030.4,,,,0,,-1.9
238,금산,2020-12-08 05:00,-4.2,,.5,270,92,1008.4,1030.7,,,,0,,-2.2
238,금산,2020-12-08 06:00,-4.5,,.5,320,91,1008.5,1030.8,,,,0,,-2.5
238,금산,2020-12-08 07:00,-4.7,,.6,270,92,1009,1031.3,,,,0,,-2.7
238,금산,2020-12-08 08:00,-4.7,,.1,0,93,1009.1,1031.4,.1,,,0,,-2.7
238,금산,2020-12-08 09:00,-2.4,,.5,160,84,1009,1031.1,1,,,0,,-1.5
238,금산,2020-12-08 10:00,1.1,,.7,200,61,1009.2,1031,1,,,0,,.2
238,금산,2020-12-08 11:00,2.2,,1.3,20,55,1008.4,1030.1,.9,,,8,,2.9
238,금산,2020-12-08 12:00,3.4,,1.9,320,48,1007.4,1029,1,,,2,,8.8
238,금산,2020-12-08 13:00,3.9,,1.8,20,47,1006.5,1028,1,,,1,,11.1
238,금산,2020-12-08 14:00,4.8,,2.3,340,45,1006.1,1027.6,.9,,,1,,9.9
238,금산,2020-12-08 15:00,4.1,,2,290,48,1006.1,1027.6,.6,,,4,,6.9
238,금산,2020-12-08 16:00,4,,2.6,290,49,1006.3,1027.8,.7,,,1,,4.4
238,금산,2020-12-08 17:00,2.7,,1.1,270,53,1006.6,1028.2,.7,,,0,,1.9
238,금산,2020-12-08 18:00,0,,.7,250,68,1007.1,1029,0,,,0,,.1
238,금산,2020-12-08 19:00,-.8,,.6,270,72,1007.9,1029.8,,,,1,,-.4
238,금산,2020-12-08 20:00,-1.5,,1,270,74,1007.8,1029.8,,,,0,,-.8
238,금산,2020-12-08 21:00,-2.3,,.2,0,76,1007.5,1029.6,,,,0,,-1.3
238,금산,2020-12-08 22:00,-3.3,,.4,0,80,1007.9,1030.1,,,,0,,-1.8
238,금산,2020-12-08 23:00,-4.3,,.2,0,85,1008,1030.3,,,,0,,-2.3
238,금산,2020-12-09 00:00,-4.8,,.4,0,87,1007.7,1030,,,,0,,-2.8
238,금산,2020-12-09 01:00,-5.5,,.3,0,90,1007.9,1030.2,,,,0,,-3.1
238,금산,2020-12-09 02:00,-5.7,,.2,0,90,1008.3,1030.7,,,,0,,-3.5
238,금산,2020-12-09 03:00,-6.6,,.2,0,91,1008.5,1031,,,,0,,-3.8
238,금산,2020-12-09 04:00,-6.8,,.5,290,92,1007.7,1030.2,,,,0,,-4.1
238,금산,2020-12-09 05:00,-7.4,,.4,0,92,1007.5,1030,,,,0,,-4.3
238,금산,2020-12-09 06:00,-7.3,,.3,0,91,1007.8,1030.3,,,,0,,-4.5
238,금산,2020-12-09 07:00,-7.3,,.2,0,92,1008.1,1030.6,,,,0,,-4.7
238,금산,2020-12-09 08:00,-7.3,,.2,0,92,1007.9,1030.4,.1,,,0,,-4.4
238,금산,2020-12-09 09:00,-5.4,,.4,0,86,1008,1030.4,1,,,0,,-3.2
238,금산,2020-12-09 10:00,-2.7,,.6,360,80,1008,1030.1,1,,,0,,-.3
238,금산,2020-12-09 11:00,1.2,,.8,50,61,1008.3,1030.1,1,,,2,,3
238,금산,2020-12-09 12:00,4,,.8,110,42,1006.6,1028.1,1,,,2,,7.2
238,금산,2020-12-09 13:00,5.2,,1.8,140,37,1004.9,1026.3,1,,,0,,9.8
238,금산,2020-12-09 14:00,6.1,,.8,290,32,1004.2,1025.5,1,,,6,,11.2
238,금산,2020-12-09 15:00,6.8,,.8,290,24,1004.5,1025.7,.8,,,6,,8.9
238,금산,2020-12-09 16:00,7.1,,.9,320,22,1003.8,1025,.2,,,8,,6.8
238,금산,2020-12-09 17:00,5.3,,.9,320,31,1004.1,1025.5,.1,,,7,,3.1
238,금산,2020-12-09 18:00,2.1,,1.2,270,45,1003.5,1025.1,0,,,0,,.4
238,금산,2020-12-09 19:00,1,,1.2,270,52,1003.9,1025.6,,,,6,,.1
238,금산,2020-12-09 20:00,1.3,,.6,230,55,1004,1025.7,,,,0,,.7
238,금산,2020-12-09 21:00,1.4,,0,0,53,1003.8,1025.5,,,,4,,1.3
238,금산,2020-12-09 22:00,1.2,,.4,0,60,1004,1025.7,,,,10,,.9
238,금산,2020-12-09 23:00,.8,,.7,320,62,1004.3,1026,,,,10,,1.2
238,금산,2020-12-10 00:00,1.2,,.2,0,60,1003.6,1025.3,,,,10,,1.4
238,금산,2020-12-10 01:00,1.3,,0,0,62,1003.4,1025.1,,,,9,,1.4
238,금산,2020-12-10 02:00,.7,,.4,0,65,1002.9,1024.6,,,,9,,1.2
238,금산,2020-12-10 03:00,.9,,.1,0,66,1002.9,1024.6,,,,9,,1.3
238,금산,2020-12-10 04:00,.5,,.4,0,69,1003,1024.7,,,,9,,1.3
238,금산,2020-12-10 05:00,.9,,.1,0,65,1002.9,1024.6,,,,9,,1.4
238,금산,2020-12-10 06:00,.6,,.4,0,69,1002.8,1024.5,,,,10,,1.3
238,금산,2020-12-10 07:00,.7,,.4,0,69,1002.8,1024.5,,,,9,,1.3
238,금산,2020-12-10 08:00,.8,,.4,0,71,1003.5,1025.2,0,,,10,,1.6
238,금산,2020-12-10 09:00,1.6,,0,0,67,1003.7,1025.4,0,,,9,,2.5
238,금산,2020-12-10 10:00,3,,.4,0,56,1003.8,1025.3,0,,,10,,5
238,금산,2020-12-10 11:00,4.8,,.7,140,52,1003.3,1024.7,.2,,,10,,8.6
238,금산,2020-12-10 12:00,7.8,,.6,160,48,1002.1,1023.2,.5,,,6,,13.1
238,금산,2020-12-10 13:00,9.2,,.9,290,58,1001.4,1022.3,.3,,,5,,14.1
238,금산,2020-12-10 14:00,10.2,,1.6,320,57,1000.7,1021.6,.8,,,6,,14.2
238,금산,2020-12-10 15:00,10.1,,2.2,290,56,1000.6,1021.5,.5,,,8,,11.8
238,금산,2020-12-10 16:00,9,,2.4,290,60,1000.8,1021.7,.2,,,7,,8.7
238,금산,2020-12-10 17:00,8.2,,1.5,290,62,1001.1,1022.1,.1,,,7,,6.3
238,금산,2020-12-10 18:00,8,,.8,270,64,1001.5,1022.6,0,,,9,,6.2
238,금산,2020-12-10 19:00,7.5,,.5,250,66,1001.4,1022.5,,,,9,,5.8
238,금산,2020-12-10 20:00,6.5,,.2,0,72,1001.5,1022.7,,,,8,,5.4
238,금산,2020-12-10 21:00,4.6,,.6,270,79,1001.7,1023.1,,,,5,,2.9
238,금산,2020-12-10 22:00,2.6,,.4,0,85,1001.6,1023.1,,,,0,,1.4
238,금산,2020-12-10 23:00,1.3,,0,0,90,1001.9,1023.5,,,,9,,.5
238,금산,2020-12-11 00:00,.6,,.4,0,91,1001.8,1023.5,,,,5,,.1
238,금산,2020-12-11 01:00,1,,0,0,90,1001.2,1022.9,,,,10,,1
238,금산,2020-12-11 02:00,.8,,.6,320,92,1001.5,1023.2,,,,10,,.8
238,금산,2020-12-11 03:00,-.1,,.3,0,94,1001.4,1023.2,,,,9,,0
238,금산,2020-12-11 04:00,.5,,.1,0,94,1001.6,1023.3,,,,10,,.9
238,금산,2020-12-11 05:00,.8,,.5,270,93,1001,1022.7,,,,10,,1.3
238,금산,2020-12-11 06:00,1.4,,.1,0,92,1000.4,1022,,,,10,,2.1
238,금산,2020-12-11 07:00,1.7,,1,270,92,1000.3,1021.9,,,,10,,2.4
238,금산,2020-12-11 08:00,2.2,,.8,360,90,1000.2,1021.7,0,,,10,,2.8
238,금산,2020-12-11 09:00,2.7,,.1,0,88,1000.6,1022.1,0,,,6,,3.3
238,금산,2020-12-11 10:00,4.4,,.4,0,82,1000.7,1022,0,,,7,,6.1
238,금산,2020-12-11 11:00,5.5,,.4,0,80,1000.5,1021.8,0,,,10,,7.7
238,금산,2020-12-11 12:00,7.1,,.4,0,75,1000,1021.1,0,,,10,,9
238,금산,2020-12-11 13:00,8.4,,1.3,200,66,998.7,1019.7,.4,,,6,,11.8
238,금산,2020-12-11 14:00,9,,1.4,320,60,998,1018.9,.7,,,6,,11.3
238,금산,2020-12-11 15:00,9.6,,1.3,340,55,997.5,1018.4,.4,,,6,,10.1
238,금산,2020-12-11 16:00,9.3,,1.6,320,49,997.7,1018.5,.3,,,8,,8.8
238,금산,2020-12-11 17:00,8.6,,1.6,270,52,998,1018.9,0,,,9,,6.5
238,금산,2020-12-11 18:00,6.5,,.8,250,63,998.1,1019.2,0,,,9,,4.5
238,금산,2020-12-11 19:00,5.5,,.3,0,69,998,1019.2,,,,10,,3.9
238,금산,2020-12-11 20:00,4.9,,.2,0,73,998.3,1019.6,,,,10,,3.4
238,금산,2020-12-11 21:00,4.1,,.1,0,77,997.9,1019.2,,,,10,,2.7
238,금산,2020-12-11 22:00,2.9,,.2,0,84,998.5,1019.9,,,,8,,1.5
238,금산,2020-12-11 23:00,2.6,,.2,0,86,998.5,1020,,,,10,,2
238,금산,2020-12-12 00:00,2.8,,.2,0,85,998.4,1019.8,,,,9,,2.9
238,금산,2020-12-12 01:00,2.6,,.2,0,86,998,1019.4,,,,9,,2.4
238,금산,2020-12-12 02:00,2.2,,.2,0,87,998.3,1019.8,,,,10,,2.1
238,금산,2020-12-12 03:00,2.6,,.3,0,87,998.6,1020.1,,,,10,,3
238,금산,2020-12-12 04:00,5.6,,1.8,290,76,998.5,1019.7,,,,10,,3.4
238,금산,2020-12-12 05:00,5,,1.8,290,77,998.4,1019.7,,,,8,,2.8
238,금산,2020-12-12 06:00,3.6,,1.1,290,67,998.6,1020,,,,7,,1.3
