지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2021-04-24 23:00,13.3,,.6,290,57,,,4,,11.9
238,금산,2021-04-25 00:00,12.1,,.7,250,63,,,0,,10.8
238,금산,2021-04-25 01:00,11,,.1,0,67,,,1,,9.6
238,금산,2021-04-25 02:00,9.9,,.6,270,70,,,0,,9.1
238,금산,2021-04-25 03:00,8.8,,.2,0,77,,,0,,8.2
238,금산,2021-04-25 04:00,8.3,,.6,270,81,,,0,,7.9
238,금산,2021-04-25 05:00,7.7,,.6,290,84,,,1,,7.6
238,금산,2021-04-25 06:00,7.2,,.6,270,87,0,,2,,7.5
238,금산,2021-04-25 07:00,9.2,,.3,0,81,.6,,0,,9.7
238,금산,2021-04-25 08:00,12.5,,1,160,69,1,,0,,13.5
238,금산,2021-04-25 09:00,15.7,,1.3,110,55,1,,0,,24.4
238,금산,2021-04-25 10:00,18.2,,2.3,140,48,1,,0,,31.6
238,금산,2021-04-25 11:00,19.4,,2.2,90,44,1,,0,,38
238,금산,2021-04-25 12:00,20.5,,2.2,70,40,1,,1,,42.3
238,금산,2021-04-25 13:00,21.7,,2,90,37,1,,0,,45.4
238,금산,2021-04-25 14:00,22.6,,1.8,140,35,1,,1,,46.5
238,금산,2021-04-25 15:00,23,,2.1,90,34,1,,0,,44.4
238,금산,2021-04-25 16:00,23.7,,1.6,90,33,1,,2,,41.2
238,금산,2021-04-25 17:00,23.4,,2.2,20,32,1,,0,,35
238,금산,2021-04-25 18:00,22.3,,2.3,20,34,1,,1,,24.3
238,금산,2021-04-25 19:00,20.9,,1.7,90,39,.6,,2,,19.8
238,금산,2021-04-25 20:00,19.3,,1.2,110,45,0,,4,,16.9
238,금산,2021-04-25 21:00,15.9,,.7,230,60,,,3,,14.6
238,금산,2021-04-25 22:00,16,,1.6,90,46,,,3,,13.7
238,금산,2021-04-25 23:00,14.3,,1.9,110,50,,,2,,12.5
238,금산,2021-04-26 00:00,13.6,,1.1,140,53,,,5,,11.6
238,금산,2021-04-26 01:00,13,,1.6,110,49,,,7,,11.2
238,금산,2021-04-26 02:00,12.5,,.9,110,52,,,6,,11.2
238,금산,2021-04-26 03:00,12.3,,.9,110,55,,,7,,11.6
238,금산,2021-04-26 04:00,11.2,,1.5,110,59,,,6,,10
238,금산,2021-04-26 05:00,10.4,,1.2,110,62,,,3,,9.1
238,금산,2021-04-26 06:00,7.9,,.9,270,79,0,,3,,8.1
238,금산,2021-04-26 07:00,9.8,,.1,0,72,.9,,0,,9.8
238,금산,2021-04-26 08:00,12.5,,1,110,47,1,,0,,13.4
238,금산,2021-04-26 09:00,13.8,,1.2,200,40,1,,0,,24.4
238,금산,2021-04-26 10:00,16.6,,1.4,230,40,1,,7,,32.5
238,금산,2021-04-26 11:00,17.5,,2,320,33,1,,7,,38.1
238,금산,2021-04-26 12:00,19,,1.7,70,26,1,,6,,39.7
238,금산,2021-04-26 13:00,20.1,,1.5,180,24,1,,6,,44.1
238,금산,2021-04-26 14:00,21.3,,1.9,70,24,1,,6,,44.3
238,금산,2021-04-26 15:00,21.4,,1.4,110,24,1,,7,,42
238,금산,2021-04-26 16:00,22.1,,1.2,20,23,1,,7,,41.1
238,금산,2021-04-26 17:00,21.5,,1.2,270,24,1,,0,,34.4
238,금산,2021-04-26 18:00,20.4,,1.1,290,32,.4,,6,,23.8
238,금산,2021-04-26 19:00,19.8,,1.1,70,29,.5,,5,,18.7
238,금산,2021-04-26 20:00,16.2,,1,270,53,0,,6,,16.4
238,금산,2021-04-26 21:00,15.5,,.6,340,59,,,6,,14.2
238,금산,2021-04-26 22:00,15.7,,1.5,270,59,,,5,,13.7
238,금산,2021-04-26 23:00,15.3,,1,270,56,,,5,,14
238,금산,2021-04-27 00:00,14.3,,.7,290,63,,,8,,13.5
238,금산,2021-04-27 01:00,13.4,,.4,0,65,,,10,,12.6
238,금산,2021-04-27 02:00,11.7,,.3,0,74,,,7,,11
238,금산,2021-04-27 03:00,10.6,,.5,320,78,,,7,,10.5
238,금산,2021-04-27 04:00,10.5,,.1,0,79,,,10,,11
238,금산,2021-04-27 05:00,10.5,,.4,0,78,,,10,,10.5
238,금산,2021-04-27 06:00,9.9,,0,0,85,0,,10,,10.7
238,금산,2021-04-27 07:00,10.9,,.3,0,78,.2,,7,,13.1
238,금산,2021-04-27 08:00,12.9,,1.1,110,69,.1,,9,,17.7
238,금산,2021-04-27 09:00,14.1,,.5,110,65,0,,10,,20.8
238,금산,2021-04-27 10:00,16.5,,.7,90,55,.1,,10,,29.9
238,금산,2021-04-27 11:00,17,,.9,160,50,.3,,10,,25.1
238,금산,2021-04-27 12:00,19.7,,.9,50,45,.1,,10,,32.9
238,금산,2021-04-27 13:00,20.5,,1.6,20,41,0,,9,,32.5
238,금산,2021-04-27 14:00,21.1,,1,50,37,0,,10,,32.1
238,금산,2021-04-27 15:00,20.9,,1.4,270,34,0,,10,,27.9
238,금산,2021-04-27 16:00,20.9,,1.7,250,32,0,,10,,28.3
238,금산,2021-04-27 17:00,20.8,,2.4,270,31,.3,,10,,26.1
238,금산,2021-04-27 18:00,19.8,,2.1,230,34,0,,10,,20.5
238,금산,2021-04-27 19:00,18.4,,1.1,270,45,0,,9,,18.2
238,금산,2021-04-27 20:00,17.4,,1.3,290,48,0,,9,,16.3
238,금산,2021-04-27 21:00,15.8,,.7,360,55,,,9,,14.5
238,금산,2021-04-27 22:00,15.3,,.2,0,60,,,10,,13.8
238,금산,2021-04-27 23:00,14.4,,.4,0,65,,,10,,12.9
238,금산,2021-04-28 00:00,13.8,,1,340,68,,,10,,12.9
238,금산,2021-04-28 01:00,15.2,,1.1,250,65,,,10,,13.8
238,금산,2021-04-28 02:00,15.3,,1.4,270,62,,,9,,14
238,금산,2021-04-28 03:00,15,0,1.2,250,71,,,6,,13.6
238,금산,2021-04-28 04:00,14.5,0,2,230,82,,,0,,13.1
238,금산,2021-04-28 05:00,14.2,,1.1,290,82,,,9,,11.9
238,금산,2021-04-28 06:00,13.2,,1.4,20,86,0,,6,,11.2
238,금산,2021-04-28 07:00,14.7,,1,270,78,.4,,0,,13.2
238,금산,2021-04-28 08:00,16.1,,1.5,230,67,1,,3,,16.8
238,금산,2021-04-28 09:00,17.3,,1.6,270,50,.9,,7,,23.4
238,금산,2021-04-28 10:00,18.5,,2,320,40,1,,7,,30.9
238,금산,2021-04-28 11:00,20.2,,2,320,34,1,,8,,35.4
238,금산,2021-04-28 12:00,20,,2.7,360,33,.4,,8,,32.8
238,금산,2021-04-28 13:00,19.4,,2.3,340,34,0,,10,,28.8
238,금산,2021-04-28 14:00,20.6,,1.6,360,31,.1,,9,,33.9
238,금산,2021-04-28 15:00,19.5,,2,340,32,0,,10,,27.6
238,금산,2021-04-28 16:00,19.3,,2,340,30,0,,10,,24.9
238,금산,2021-04-28 17:00,19,,1.1,320,34,0,,9,,24.7
238,금산,2021-04-28 18:00,18.3,,1,290,37,0,,9,,20.5
238,금산,2021-04-28 19:00,16.8,,.8,270,48,0,,9,,17
238,금산,2021-04-28 20:00,14.9,,.8,290,55,0,,10,,14.8
238,금산,2021-04-28 21:00,14,,.5,270,60,,,9,,13.8
238,금산,2021-04-28 22:00,13,,.4,0,66,,,10,,12.8
238,금산,2021-04-28 23:00,12,,.4,0,71,,,9,,12.3
238,금산,2021-04-29 00:00,11.7,,.5,250,74,,,10,,12
238,금산,2021-04-29 01:00,11.4,,.4,0,76,,,10,,11.9
238,금산,2021-04-29 02:00,10.9,,.8,290,79,,,10,,11.9
238,금산,2021-04-29 03:00,11.5,,.7,180,76,,,10,,11.9
238,금산,2021-04-29 04:00,11.5,,1.4,70,71,,,10,,11.8
238,금산,2021-04-29 05:00,11.4,,.7,90,71,,,10,,11.7
238,금산,2021-04-29 06:00,11.2,,.8,90,70,0,,10,,11.1
238,금산,2021-04-29 07:00,10.7,,.7,290,78,0,,8,,11.6
238,금산,2021-04-29 08:00,13.4,,1,110,63,.4,,6,,15.2
238,금산,2021-04-29 09:00,17.7,,2.6,160,48,1,,1,,25.6
238,금산,2021-04-29 10:00,18.9,,2.6,250,40,.8,,5,,32.3
238,금산,2021-04-29 11:00,18.8,,3.1,270,43,.9,,6,,35.3
238,금산,2021-04-29 12:00,19.1,,3.9,230,39,.9,,7,,39.2
238,금산,2021-04-29 13:00,19.6,,4.6,230,36,1,,3,,40.6
238,금산,2021-04-29 14:00,19.4,,3.4,270,35,1,,0,,42
238,금산,2021-04-29 15:00,20.2,,2.7,270,37,1,,6,,40.2
238,금산,2021-04-29 16:00,19.5,,3,270,36,1,,5,,36.1
238,금산,2021-04-29 17:00,19,,1.7,320,31,.7,,7,,29.2
238,금산,2021-04-29 18:00,18.2,,2.2,250,31,0,,9,,21.7
238,금산,2021-04-29 19:00,17.2,,1,360,36,0,,10,,18.7
238,금산,2021-04-29 20:00,15.8,0,1.1,250,48,0,,10,,17
238,금산,2021-04-29 21:00,16,0,1.8,20,44,,,10,,16
238,금산,2021-04-29 22:00,15.3,,.5,290,45,,,10,,15.4
238,금산,2021-04-29 23:00,16.6,0,5.6,200,38,,,10,,12.6
238,금산,2021-04-30 00:00,11.9,.7,1.4,180,71,,,10,,12
238,금산,2021-04-30 01:00,13.9,,5,180,58,,,9,,11.9
238,금산,2021-04-30 02:00,13.8,.1,6.4,180,64,,,2,,11.6
238,금산,2021-04-30 03:00,14,0,6,230,64,,,8,,11.7
238,금산,2021-04-30 04:00,12.1,,3.4,250,69,,,10,,10.7
238,금산,2021-04-30 05:00,11.7,0,2,270,73,,,8,,10.9
238,금산,2021-04-30 06:00,11.6,,2.4,270,75,0,,6,,11.1
238,금산,2021-04-30 07:00,11.8,,2.2,250,75,0,,8,,11.6
238,금산,2021-04-30 08:00,12.7,,2.1,270,73,.4,,8,,15
238,금산,2021-04-30 09:00,13.6,,2.2,270,70,.2,,8,,18.5
238,금산,2021-04-30 10:00,15.2,,4.2,270,55,.9,,8,,28.4
238,금산,2021-04-30 11:00,15.2,,4.3,250,49,.9,,4,,32.4
238,금산,2021-04-30 12:00,15,,3.7,250,47,1,,2,,35.4
238,금산,2021-04-30 13:00,15.4,,5,250,46,1,,5,,37.1
238,금산,2021-04-30 14:00,15.1,,4.7,230,50,.8,,8,,34
238,금산,2021-04-30 15:00,14.7,,4,270,52,.6,,7,,31.3
238,금산,2021-04-30 16:00,13.8,,2.6,270,59,0,,8,,23.4
238,금산,2021-04-30 17:00,13.8,,1.8,270,60,.2,,9,,23
238,금산,2021-04-30 18:00,12.9,,1.8,270,64,.1,,6,,19
238,금산,2021-04-30 19:00,12.1,,.9,290,69,0,,8,,15
238,금산,2021-04-30 20:00,11.4,,1.7,360,76,0,,10,,13.9
238,금산,2021-04-30 21:00,10.9,,.4,0,78,,,10,,12.8
238,금산,2021-04-30 22:00,10.6,,.5,320,81,,,10,,12.6
238,금산,2021-04-30 23:00,10.9,,.7,140,78,,,10,,12.4
238,금산,2021-05-01 00:00,9.8,,.9,290,87,,,9,,11.4
238,금산,2021-05-01 01:00,9.6,,.6,270,86,,,10,,11.5
238,금산,2021-05-01 02:00,9.7,,.3,0,88,,,10,,11.6
238,금산,2021-05-01 03:00,9.7,,.8,270,88,,,10,,11.4
238,금산,2021-05-01 04:00,9.5,,.4,0,88,,,10,,11.3
238,금산,2021-05-01 05:00,8.9,.6,1.6,320,94,,,10,,10.2
238,금산,2021-05-01 06:00,8.5,.4,1,290,95,0,,10,,10.2
238,금산,2021-05-01 07:00,9,0,.5,290,89,0,,10,,10.8
238,금산,2021-05-01 08:00,9.4,0,.4,0,86,0,,9,,12.1
238,금산,2021-05-01 09:00,10.5,0,2.1,290,79,0,,10,,16.1
238,금산,2021-05-01 10:00,12.3,,1.7,270,65,0,,9,,21
238,금산,2021-05-01 11:00,9.9,0,1.7,270,80,0,,10,,13.7
238,금산,2021-05-01 12:00,10.1,.3,2.7,270,77,0,,10,,17.3
238,금산,2021-05-01 13:00,11.4,0,3.4,270,63,0,,8,,20
238,금산,2021-05-01 14:00,9.9,0,3.8,230,74,0,,9,,14.1
238,금산,2021-05-01 15:00,10.5,.9,2.5,270,81,.1,,9,,19.1
238,금산,2021-05-01 16:00,10.6,.4,3,270,74,.3,,9,,17.5
238,금산,2021-05-01 17:00,10.8,,2.2,270,71,.1,,9,,16.6
238,금산,2021-05-01 18:00,11.1,0,3.2,270,67,.1,,10,,13.4
238,금산,2021-05-01 19:00,10.1,,3.3,270,66,0,,6,,9.9
238,금산,2021-05-01 20:00,9.6,,2.5,270,70,0,,3,,8.9
238,금산,2021-05-01 21:00,9.3,,2.5,290,73,,,5,,8.3
238,금산,2021-05-01 22:00,9.1,,2.9,270,75,,,7,,7.7
238,금산,2021-05-01 23:00,9.2,,2.8,270,76,,,4,,8.4
238,금산,2021-05-02 00:00,9,,2.3,270,78,,,0,,8.2
238,금산,2021-05-02 01:00,9,,1.7,290,72,,,7,,7.3
238,금산,2021-05-02 02:00,8.9,,2.9,290,70,,,8,,7.4
238,금산,2021-05-02 03:00,9,,2.2,270,71,,,9,,8.1
238,금산,2021-05-02 04:00,8.1,.1,2,290,82,,,9,,8.1
238,금산,2021-05-02 05:00,7.5,1,1.4,290,89,,,9,,8.2
238,금산,2021-05-02 06:00,7.4,.6,1.6,290,90,0,,8,,8.4
238,금산,2021-05-02 07:00,7.6,.4,.8,320,93,0,,8,,9.6
238,금산,2021-05-02 08:00,8.4,0,1.3,320,87,0,,9,,11.4
238,금산,2021-05-02 09:00,8.6,,.9,290,87,0,,9,,11.5
238,금산,2021-05-02 10:00,10.9,,1.9,290,77,.2,,8,,20
238,금산,2021-05-02 11:00,11.8,,1.4,320,70,.3,,9,,22.9
238,금산,2021-05-02 12:00,13.4,,.8,360,57,.6,,7,,26.1
238,금산,2021-05-02 13:00,15.1,,1.2,290,51,.8,,0,,33.7
238,금산,2021-05-02 14:00,15.4,,2.1,270,47,.7,,4,,26.1
238,금산,2021-05-02 15:00,17.3,,2,320,44,.8,,2,,35.6
238,금산,2021-05-02 16:00,17.5,,2.5,320,41,1,,2,,32.4
238,금산,2021-05-02 17:00,17.7,,2,290,39,1,,5,,29.5
238,금산,2021-05-02 18:00,16.6,,2.4,270,49,1,,0,,20.6
238,금산,2021-05-02 19:00,14.4,,1.6,270,60,.9,,1,,15.6
238,금산,2021-05-02 20:00,12.6,,.6,290,69,0,,0,,12.6
238,금산,2021-05-02 21:00,11.8,,.9,270,70,,,0,,11.2
238,금산,2021-05-02 22:00,10.7,,1.2,290,75,,,0,,10
238,금산,2021-05-02 23:00,9.6,,1.1,140,84,,,0,,8.9
238,금산,2021-05-03 00:00,7.7,,.4,0,91,,,0,,7.9
238,금산,2021-05-03 01:00,6.8,,.6,230,95,,,0,,7
238,금산,2021-05-03 02:00,5.6,,.5,290,97,,,0,,6.4
238,금산,2021-05-03 03:00,5,,.6,270,97,,,5,,5.9
238,금산,2021-05-03 04:00,4.4,,.4,0,97,,,2,,5.4
238,금산,2021-05-03 05:00,4.1,,.3,0,100,,,6,,5.4
238,금산,2021-05-03 06:00,4,,.1,0,100,0,,0,,6.1
238,금산,2021-05-03 07:00,5.3,,.2,0,100,0,,2,,9.1
238,금산,2021-05-03 08:00,6.7,,.5,180,97,.1,,7,,12.9
238,금산,2021-05-03 09:00,10.5,,.5,160,80,.9,,0,,21.3
238,금산,2021-05-03 10:00,14.9,,.8,20,63,1,,0,,29.1
238,금산,2021-05-03 11:00,17.8,,1.2,110,46,1,,0,,35.9
238,금산,2021-05-03 12:00,19.9,,1.6,70,42,1,,0,,40.7
238,금산,2021-05-03 13:00,20.7,,1.2,200,34,1,,0,,43.8
238,금산,2021-05-03 14:00,22.1,,1.6,140,29,1,,0,,44.4
238,금산,2021-05-03 15:00,22.5,,2.1,270,25,1,,0,,42.5
238,금산,2021-05-03 16:00,22.3,,2.5,290,26,1,,0,,38.1
238,금산,2021-05-03 17:00,21.8,,2.5,270,27,1,,4,,32.5
238,금산,2021-05-03 18:00,20.6,,1.4,270,31,.7,,7,,25.1
238,금산,2021-05-03 19:00,18.3,,1.6,270,49,0,,7,,19.5
238,금산,2021-05-03 20:00,16.7,,2.2,360,56,0,,9,,16.5
238,금산,2021-05-03 21:00,14.7,,1,320,65,,,10,,14.9
238,금산,2021-05-03 22:00,13.6,,.6,340,70,,,10,,13.7
238,금산,2021-05-03 23:00,12.2,,.4,0,79,,,9,,12.7
238,금산,2021-05-04 00:00,12,,.5,290,81,,,9,,12.6
238,금산,2021-05-04 01:00,11.3,,.5,270,84,,,10,,12.2
238,금산,2021-05-04 02:00,10.4,,.6,290,88,,,9,,11
238,금산,2021-05-04 03:00,10.6,,.4,0,87,,,10,,11.2
238,금산,2021-05-04 04:00,10.4,,.4,0,88,,,10,,11.2
238,금산,2021-05-04 05:00,10.5,,.5,110,88,,,10,,11.6
238,금산,2021-05-04 06:00,12.6,0,1.1,90,74,0,,10,,12.8
238,금산,2021-05-04 07:00,12.4,,.4,0,81,0,,10,,14.6
238,금산,2021-05-04 08:00,13.8,,.7,320,75,0,,10,,15.8
238,금산,2021-05-04 09:00,16.2,,.5,290,66,0,,10,,21.2
238,금산,2021-05-04 10:00,19.5,,.7,50,57,0,,9,,27.1
238,금산,2021-05-04 11:00,20.5,,3.6,160,63,0,,10,,26.8
238,금산,2021-05-04 12:00,20.4,,3.3,160,63,0,,10,,28
238,금산,2021-05-04 13:00,21.2,,3.7,180,59,0,,10,,26.9
238,금산,2021-05-04 14:00,21.8,,3.4,160,59,0,,10,,29.3
238,금산,2021-05-04 15:00,21.3,,2.5,160,60,0,,10,,24.7
238,금산,2021-05-04 16:00,20.2,0,2.3,160,70,0,,10,,23.7
238,금산,2021-05-04 17:00,18.9,0,2.1,160,76,0,,10,,19.4
238,금산,2021-05-04 18:00,18.1,0,1.9,140,83,0,,10,,18.1
238,금산,2021-05-04 19:00,16.9,2.2,1.8,110,92,0,,10,,17
238,금산,2021-05-04 20:00,16.9,1.5,2.5,140,91,0,,10,,16.4
238,금산,2021-05-04 21:00,16.8,.3,2,140,92,,,10,,16.2
238,금산,2021-05-04 22:00,17.7,0,2.6,180,85,,,10,,16.3
238,금산,2021-05-04 23:00,18.4,,3.3,180,83,,,10,,16.4
