date,market,type,source_regions,price_grade_상,price_grade_중,trend_note,forecast,year
2025-02-25,대구,중도매,"경남 진주, 밀양, 충남 논산 등에서 반입됨",28000.0,,출하량 증가로 시장 내 물량은 풍부하나 소비 부진으로 가격 약보합세,당분간 소비 부진으로 약보합세에 거래될 전망,2025
2025-02-26,서울,중도매,"주로 거창, 사천, 고령 등지에서 반입됨",,,시장내 반입은 시설재배로 맛은 떨어지나 안정적 공급으로 가격은 보합세,향후 시설재배 특성상 안정된 공급과 일정한 소비로 인해 가격은 보합세 전망,2025
2025-02-26,부산,소매,"경남 밀양, 진주, 함안, 충남 논산지역에서 주로 출하됨",1530.0,1230.0,수확주기와 출하지역 확대 영향으로 시장내 반입량이 증가하여 약보합세,향후에도 산지 기온상승에 따른 출하량 증가로 약보합세에 거래될 전망,2025
2025-02-28,광주,소매,"전남 담양, 장성, 강진, 전북 고창, 순창, 충남 논산 등지에서 반입됨",,,"출하량은 꾸준하나, 소비둔화로 인한 재고 적체로 인한 품위 하락으로 내림세에 거래됨",향후에는 공급 물량 및 소비량이 비슷할 것으로 예상되어 보합세 전망,2025
2025-03-04,광주,중도매,"전남 담양, 장성, 충남 논산 등지에서 주로 반입됨",,,주산지와 근거리로 인한 지리적 이점으로 고품질의 딸기가 주로 반입됨에 따라 오름세에 거래됨,제철 과일 및 급식 수요량의 증가가 예상되어 강보합세 전망,2025
2025-03-05,대구,중도매,"경남 진주, 밀양, 충남 논산 등에서 반입됨",23000.0,,시장 내 반입량은 일정하나 소비 부진으로 가격 약보합세,향후 급식 수요 증가로 가격 강보합세 전망,2025
2025-03-05,대전,소매,"경남 하동, 경남 진주 등지에서 주 출하됨",,,대형마트 대폭 할인 행사 등의 영향으로 전통시장내 소비수요 감소로 내림세,수입과일 지속 반입 및 기온상승에 따라 약보합세 전망,2025
2025-03-06,부산,소매,"경남 밀양, 진주, 함안, 충남 논산지역에서 주로 출하됨",1360.0,1060.0,"수확주기와 출하지역 확대 영향으로 시장내 반입량이 증가하며 토마토, 참외등의 출하로 소비가 분산되어 약보합세",향후에도 산지 기온상승에 따른 생산량 증가로 약보합세에 거래될 전망,2025
2025-03-10,부산,소매,"경남 밀양, 진주, 함안, 충남 논산지역에서 주로 출하됨",1330.0,1030.0,주말 산지 출하대기 물량 반입과 최근 출하지역 확대 영향으로 반입량이 증가하여 약보합세,향후에도 산지 기상호조에 따른 출하량 증가로 약보합세에 거래될 전망,2025
2025-03-11,대전,중도매,"주로 진주, 하동, 산청, 대전, 논산 등에서 반입됨",,,딸기 출하가 활발히 일어나면서 도매시장 반입량이 증가 추세를 이어가며 가격은 소폭 내림세에 거래됨,향후에도 딸기 수확 본격화로 출하면적 및 출하량 증가가 예상되면서 가격은 약보합세 전망,2025
2025-03-12,서울,중도매,"주로 산청, 거창, 합천 등지에서 출하됨",,,기후가 온화해지며 상품이 무르고 맛이 떨어지면서 가격은 소폭 하락세,향후 꾸준한 수요가 있으나  품질 저하로 약보합세 전망,2025
2025-03-12,대전,중도매,주로 진주시에서 반입됨,,,"금일 도매시장 반입량은 전일보다 감소하였으나, 최근 활발한 반입증가에 따라 재고물량 판매 등으로 금일 가격은 내림세에 거래됨",향후에도 봄 까지는 작업량 증가 및 출하 증가로 인해 가격 약보합세 전망,2025
2025-03-13,부산,중도매,"경남 밀양, 김해, 창원 지역에서 주 출하됨",21000.0,16000.0,기온상승 등으로 생육이 활발하여 많은 물량이 출하되면서 시중 적체되어 내림세에 거래됨,향후에도 출하량 증가로 약보합세에 거래될 전망,2025
2025-03-14,대구,중도매,"경남 진주, 밀양, 충남 논산 등에서 반입됨",20000.0,,출하량 증가했으나 품위가 낮아 가격 내림세,향후에도 출하량 증가로 약보합세 전망,2025
2025-03-14,광주,소매,"전남 담양, 장성, 충남 논산 등지에서 주로 반입됨",,,제철이 지나감에 따른 품위저하와 참외 등 타 과일 반입으로 인한 소비 수요 감소로 내림세에 거래됨,향후에도 출하량 증가와 소비부진에 따른 약보합세 전망,2025
2025-03-17,부산,소매,"경남 밀양, 진주, 함안, 충남 논산지역에서 주로 출하됨",1260.0,980.0,"산지 기상회복으로 생산량이 증가하며, 출하지역도 확대되면서 반입량이 증가하여 약보합세",향후에도 산지 기상호조에 따른 생산량 증가로 약보합세에 거래될 전망,2025
2025-03-17,대전,소매,"충남 논산, 경남 진주, 충북 영동 등에서 반입됨",,,성출하기로 반입량 증가 및 당도가 점점 낮아짐에 따라 소비수요 감소,"소비심리 위축, 체리 등 열대과일 수입증가로 내림세 전망",2025
2025-03-20,광주,소매,"전남 담양군, 장성군, 충남 논산시, 전북 고창군 지역에서 주로 반입됨",1730.0,,기온이 온화해지면서 산지 출하량이 증가하여 시장 내 물량증가로 내림세에 거래됨,"향후 제철 지나가면서 시장 내 반입량이 감소하나, 소비 또한 감소할 것으로 예상되어 약보합세 전망",2025
2025-03-24,서울,중도매,"주로 거창, 산청, 진주 등 등지에서 반입됨",,,기온이 온화해지며 딸기가 물러져 품질하락으로 가격은 소폭 하락세,향후 계절변화로 품질저하가 있으나 꾸준한 소비수요로 가격은 보합세 전망,2025
2025-03-25,광주,소매,"전남 담양군, 장성군, 충남 논산시, 전북 고창군 지역에서 주로 반입됨",1620.0,,기온이 온화해지면서 산지 출하량이 증가하여 내림세에 거래됨,"향후 출하량은 다소 감소하겠으나, 제철과일류 소비수요 증가가 예상되어 약보합세 전망",2025
2025-03-26,대전,중도매,"주로 경남 진주, 사천에서 반입됨",,,"도매시장 반입량은 금일 감소하였으나, 최근 기온 상승에 따라 딸기 품질이 저하되어 가격은 약세로 거래됨",향후 봄철다가오면서 딸기 반입량 증가가 예상되어 가격은 약보합세 전망됨,2025
2025-03-26,대전,소매,"충남 논산, 금산 / 경남 사천, 진주, 하동 / 대전시 대덕구 등지에서 주 출하됨",10000.0,,"재배면적 증가, 기상 호조로 생육 회복 및 지연되었던 물량 출하로 내림세",당도가 점점 줄어들면서 소비자 선호도 감소하여 약보합세 전망,2025
2025-03-27,대구,중도매,"경남 진주, 밀양, 충남 논산 지역에서 주로 반입됨",19000.0,,온화한 기후로 시장 반입량 증가하며 내림세에 거래됨,향후에도 출하량 증가세 꾸준할 것으로 예상되어 약보합세 전망,2025
2025-04-01,광주,소매,"전남 담양군, 장성군, 충남 논산시, 전북 고창군 지역에서 주로 반입됨",1500.0,,"산지 출하량은 증가하나, 성출하 종료기가 다가옴에 따른 경도 저하 및 당도 저하로 내림세에 거래됨",향후에는 제철과일 소비로 인한 딸기 수요 감소가 예상되어 약보합세 전망,2025
2025-04-03,서울,중도매,"주로 산청, 거창, 합천 등지에서 반입됨",,,금일 시장 내 반입이 적고 마트 행사로 인한 수요가 많아 가격은 오름세,일시적인 수요 증가로 가격 상승세였으나 향후 일반적 수요 수준으로 돌아가면 가격 안정세 전망,2025
2025-04-04,대구,중도매,"경남 진주, 밀양, 충남 논산 등에서 반입됨",21000.0,,마트 행사로 인한 수요 증가로 가격 오름세,향후 산지 출하량 증가 및 제철과일로 소비 선호 이동하면서 가격 약보합세 전망,2025
2025-04-07,서울,중도매,"주로 산청, 거창, 합천 등지에서 반입됨",,,시장 내 주말 납품업체의 수요가 많았던 편으로 올랐던 가격에서 소폭 내림세,시설재배가 가능한 과실로 마트 할인 행사 등 특수상황을 제외하고는 보합세 전망,2025
2025-04-08,대전,소매,"전북 익산 / 경남 진주, 사천, 하동 / 충남 금산, 논산 , 계룡 등지에서 출하됨",,,"국내산 과일가격이 전반적으로 강세이며, 수요증가로 오름세",상춘객 증가 계절로 소비수요 늘어나는 한편 금주 비소식으로 시장 반입량 줄 것으로 예상되어 상승권내 등락 전망,2025
2025-04-09,대전,중도매,주로 경남 진주에서 반입됨,,,"도매시장 반입량이 전일대비 약간 늘었고, 최근 기온이 오르면서 딸기가 무르는 등 상품성이 떨어져 가격은 내림세에 거래됨",향후에도 기온이 오르고 딸기 출하가 지속되면서 가격은 약보합세가 전망됨,2025
2025-04-09,대구,중도매,"경남 진주, 밀양, 충남 논산 지역에서 반입됨",18000.0,,시장 반입량 증가했으나 품질이 낮아 가격 내림세,향후에도 산지 출하량 증가 및 제철과일 대체 수요 증가로 약보합세 전망,2025
2025-04-09,서울,중도매,"거창, 사천, 산청 등지에서 반입됨",,,온화한 날씨와 3화방 과실로 품질과 맛이 다소 떨어져 가격은 소폭 하락세,날씨가 따뜻해지면서 과실이 물러지는 등 품질이 떨어져 약보합세 전망,2025
2025-04-10,광주,중도매,"전남 장성군, 담양군, 함평군, 광주광역시 지역에서 반입됨",,14300.0,"기온 상승으로 인해 딸기의 경도 저하 등 품위저하, 소비수요 감소로 내림세",향후 기온상승에 따른 품질저하 및 다른 과일로의 수요분산으로 약보합세 전망,2025
2025-04-11,대전,소매,"경남 진주, 하동, 산청 / 충남 논산 / 대전시 대덕구 등지에서 출하됨",12700.0,,기온 상승에 따른 반입물량 26톤(설향)으로 전일대비 3톤 증가 출하되어 내림세,당도가 점점 낮아지며 수입 포도 소비수요 증가로 약보합세 전망,2025
2025-04-17,서울,중도매,"경상남도 산청, 합천, 경북 김천 등지에서 반입됨",,,"근래 과일품목이 다양하지 않은 가운데, 딸기의 선호가 증가하며 수요 확대와 함께 가격 소폭 상승",소비성향이 집중되는 시기에도 시설재배가 용이한 과실로 안정적인 공급이 가능하여 가격은 보합세 전망,2025
2025-04-17,광주,소매,"전남 담양군, 장성군, 충남 논산시, 전북 고창군 지역에서 주로 반입됨",1450.0,,"경도저하 및 당도저하로 인해 품위는 다소 떨어지나, 봄 나들이용 과일로 딸기 수요가 증가하면서 소폭 오름세로 거래됨","향후 출하 물량이 줄어들고, 기온상승에 따른 품위저하로 수요감소가 예상되어 약보합세 전망",2025
2025-04-18,대전,중도매,"주로 하동, 사천, 대전, 산청 등에서 반입됨",,,"기온이 오르면서 딸기 상품성이 떨어지고, 금일 도매시장 반입량이 늘면서 가격은 내림세에 거래됨",향후 반입량 증가 및 가격 약보합세가 전망됨,2025
2025-04-21,대전,소매,"경남 하동, 거창, 진주 / 충남 논산 등지에서 출하됨",14000.0,,상품성이 좋은 딸기는 주말 수요 소비물량 증가로 강보합세,당도는 점차 떨어지나 5월초 휴일을 이용한 소비증가 예상되어 당분간  보합세 전망,2025
2025-04-23,대구,중도매,"경남 진주, 밀양, 충남 논산 등에서 반입됨",15000.0,,반입량은 꾸준하나 상품성이 낮아 가격 하락세,향후에도 출하량 증가 및 제철과일 소비 증가로 약보합세 전망,2025
2025-04-23,광주,소매,"전남 담양군, 장성군, 충남 논산시, 전북 고창군 지역에서 주로 반입됨",1370.0,950.0,산지 출하 마무리 시기로 품위차이가 발생하며 상품은 오름세 중품은 내림세로 거래됨,"향후에는 산지 출하량이 감소하겠으나, 제철과일류 반입에 따른 소비부진으로 약보합세를 유지하다 반입이 종료될 것으로 전망",2025
2025-04-24,대전,중도매,"주로 하동, 논산, 사천, 대전 등에서 반입됨",,,딸기 성출하기가 끝나고 점차 수확 마무리 시기가 되면서 도매시장 반입량이 줄고 상품성도 3월말 대비 떨어지면서 가격은 내림세에 거래됨,향후에도 딸기 철이 끝나가고 따뜻해진 기온으로 딸기가 물러지면서 상품성 하락에 따라 가격은 약보합세 전망됨,2025
2025-04-28,서울,중도매,"주로 경상남도 산청, 거창 등지에서 반입됨",,,금일 시장 내 상품의 소비수요가 공급대비 많았던 편으로 가격 소폭 오름세,성출기 대비 공급량이 점차 감소하고 품질(맛) 또한 다소 저하되어 가격은 약보합세,2025
2025-04-29,서울,중도매,"경남 거창, 산청, 진주 등지에서 반입됨",,,최근 온화한 기후 영향으로 숙성도에 따른 품질 편차가 커지면서 상품 간의 가격차이 발생,기온 상승에 따른 품질 저하로 전반적인 약보합세,2025
2025-05-02,서울,중도매,"주로 경상남도 거창, 산청군 등지에서 반입됨",,,"계절적 요인, 소비선호도 감소 등의 영향으로 가격은 약보합세","기온 상승에 따라 신선도 및 품질이 점차 저하되면서, 대부분 마무리 단계",2025
2025-05-02,광주,소매,"전남 담양군, 장성군, 나주시, 충남 논산시, 전북 익산시, 고창군 지역에서 주로 반입됨",1270.0,920.0,기온 상승에 따른 활발한 생육으로 출하 종료기 막바지 물량공급이 연일 늘어나면서 가격이 내림세로 거래됨,향후에는 5월 연휴 종료와 함께 딸기 소비 또한 함께 줄어들것으로 예상되어 약보합세 전망,2025
2025-11-27,대전,소매,"주로 논산, 금산, 하동 등지에서 반입됨",,,시장 반입이 시작되었으나 가격이 높아 아직 수요는 많지 않은 편,시장 반입 물량이 많이 늘어나는 12월 초중반까지는 강보합세 유지 전망,2025
2025-12-01,대전,중도매,"주로 진주, 논산, 금산 등에서 반입됨",,,출하 초기로 가격이 높게 형성됨,출하 초기로 인해 당분간은 보합세 유지 전망,2025
2025-12-01,서울,중도매,"주로 경남 산청군, 거창군 등지에서 반입됨",,,출하 초기로 한정적인 공급량 대비 소비 수요가 많아 가격은 강세,향후 크리스마스 등 연말 특수로 제한적인 공급 대비하여 수요가 높아 가격은 강보합세 전망,2025
2025-12-04,광주,중도매,주로 전남 담양군·장성·나주에서 출하됨,45300.0,32000.0,출하초기로 가격대가 높게 형성되어 있긴 하나 물량이 점차 늘어나며 약보합세,물량이 점차 늘어나는 추세로 당분간은 약보합세 유지할 것으로 전망함,2025
2025-12-04,대전,소매,"주로 논산, 하동, 금산 등지에서 반입됨",,,고가의 가격에 한파로 인한 수요 부진으로 가격 내림세,당분간은 가격 및 소비가 주춤하다 기온 상승 시 다시 고가 형성 전망,2025
2025-12-08,서울,중도매,"주로 경남 산청, 거창군, 전남 담양군 등지에서 반입됨",,,주말 이후 누적된 소비 수요 대비하여 시장 내 공급이 많았던 편으로 가격 소폭 내림세,향후 출하가 본격화되는 시기이지만 연말 소비 증가로 가격은 강보합세를 보일 전망,2025
2025-12-09,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2420.0,,산지 출하량은 꾸준히 이어지나 추위 영향으로  소비가 감소하여 약보합세,향후에는 연말 가정내 소비 증가로 강보합세 전망,2025
2025-12-10,부산,중도매,"경남 밀양, 김해, 진주 지역에서 주 출하됨",38000.0,30000.0,타 과실류 소비 분산과 주중 납품용 수요 감소 등으로 시중 거래가 감소하여 내림세에 거래됨,향후에도 출하량이 풍부하여 약보합세에 거래될 전망,2025
2025-12-11,부산,중도매,"경남 밀양, 김해, 진주 지역에서 주 출하됨",36000.0,25000.0,타 과실류 수요분산으로 소비가 부진한 가운데 연일 많은 물량이 출하되어 내림세가 지속되고 있음,향후에도 출하량이 풍부하여 약보합세에 거래될 전망,2025
2025-12-11,서울,중도매,"주로 경남 거창, 산청군 등지에서 반입됨",,,토요일 시장 임시 휴업으로 소비 수요가 몰리면서 가격이 상승세,향후 임시휴업을 앞두고 소비 수요가 몰릴 것으로 예상되며 연말 효과까지 더해져 가격은 강보합세 전망,2025
2025-12-12,광주,소매,전남 담양·나주·장성·고흥 등지에서 주 출하됨,2750.0,,제철로 출하 물량이 점차 늘어나며 약보합세,향후에는 연말 가정 내 소비 증가로 강보합세 전망,2025
2025-12-15,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양지역에서 주로 출하됨",34300.0,26300.0,주말 대기물량 반입되어 시장 내 반입량 증가로 약보합세,향후에는 연말연시 각종 행사에 따른 소비 증가로 강보합세 전망,2025
2025-12-16,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2270.0,,산지 출하량은 꾸준히 이어지나 고가 형성과 추위 영향으로 소비가 감소하여 약보합세,향후에는 연말연시 가정내 소비 증가로 강보합세 전망,2025
2025-12-18,대전,소매,대전지역 소매시장에는 논산딸기 위주 공급 물량이 많음,,,겨울~초봄 제철 과일 인식이 강해 딸기 수요 많음,최근 출하량 대비 수요량이 크므로 가격 소폭 상승세 전망,2025
2025-12-18,서울,중도매,"주로 경남 거창, 산청, 충북 논산시 등지에서 반입됨",,,공급량이 감소한 상황에서 차주 크리스마스를 앞둔 수요 증가로 가격은 상승세,크리스마스 케이크 데코용 수요 증가로 알이 작은 중품의 가격 상승폭이 클 것으로 전망,2025
2025-12-19,대구,소매,"경북 고령, 경남 합천, 밀양, 산청 지역에서 주로 출하됨",2800.0,2400.0,연말 소비량이 증가하여 가격 오름세,향후에도 연말연시 소비량 증가 추세로 가격 강보합세 전망,2025
2025-12-19,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2320.0,,연말로 가정내 소비는 다소 증가하나 주초부터 이어지는 경남지역 우천으로 반입량이 감소하여 강보합세,향후에도 연말연시 가정내 소비 증가로 강보합세 전망,2025
2025-12-19,대전,중도매,"하동, 금산, 대전에서 반입됨",,,출하 초기로 품위가 좋고 연말 행사 등으로 수요가 증가하여 가격은 약간 오름세를 보임,향후에도 연말까지 수요 유지에 따라 강보합세가 전망됨,2025
2025-12-22,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양지역에서 주로 출하됨",39300.0,33600.0,크리스마스 수요 급증으로 가격 오름세,향후에도 크리스마스 전까지 가격 강보합세 유지 전망,2025
2025-12-22,서울,중도매,"주로 경남 거창군, 진주시, 전남 담양군 등지에서 반입됨",,38000.0,"크리스마스를 앞두고 수요 증가로 가격이 전반적으로 상승했으며, 케이크 데코용으로 사용되는 중품 가격 또한 상품과 유사한 수준",향후 크리스마스 전까지는 대목 영향으로 가격이 강보합세를 유지할 것으로 보이며 이후에는 점차 안정세로 전환될 전망,2025
2025-12-22,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2370.0,,금일부터 성탄절대비 가정내 소비량이 증가하여 강보합세,향후에도 연말연시 소비량 증가로 강보합세 전망,2025
2025-12-22,대전,소매,"충남 논산,금산, 대전 대덕구, 경남 하동,진주 등지에서 반입됨",2490.0,,경남 진주 등지에서의 반입물량이 증가되면서 보합거래,"연말 소비 수요증가는 예상되나, 추위로 인해 대형마트 장보기 선호로 보합세 전망",2025
2025-12-23,대전,중도매,"금산, 진주, 대전에서 반입됨",,,"출하 초기이고, 연말 모임 등으로 딸기 수요가 증가하면서 가격은 오름세를 보임",연말까지는 수요증가에 따른 가격 강보합세가 전망됨,2025
2025-12-23,광주,중도매,"전남 담양, 함평, 강진, 장성군 등지에서 주로 출하됨",48000.0,40000.0,제철맞아 꾸준히 출하량 늘어나고 있으나 연말 다가오며 수요 늘어나 가격 상승세,연말 수요 증가세로 1월 초까지는 가격 상승세 유지할 것으로 전망함,2025
2025-12-24,부산,중도매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2400.0,,"최근 산지 일기불순으로 반입량은 다소 감소하나, 성탄절을 앞두고 가정내 소비는 증가하여 강보합세",향후에도 산지 추위에 따른 생산량 감소로 강보합세 전망,2025
2025-12-24,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양지역에서 주로 출하됨",43300.0,32600.0,크리스마스 및 연말 수요 증가하며 가격 오름세,당분간 수요 증가 예상되어 가격 강보합세 전망,2025
2025-12-24,광주,소매,전남 담양·나주·장성 등지에서 주 출하됨,2850.0,2370.0,크리스마스 및 연말을 앞두고 수요가 증가하며 가격 오름세,향후에도 연말까지는 강보합세를 유지하다가 점차 안정세로 전환될 전망,2025
2025-12-26,서울,중도매,"주로 경남 거창군, 고성군 등지에서 반입됨",,38000.0,"크리스마스 수요로 강세를 보였던 중품 가격은 소폭 하락세이나, 전반적인 가격 수준은 여전히 높은 편",향후 연말 특수에 따른 수요로 당분간 가격은 강세를 유지할 것으로 보이며 이후에는 점차 안정세를 보일 것으로 전망,2025
2025-12-26,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2300.0,,금일 부산지역 강추위 영향으로 시장내 소비가 거의 없어 약보합세,향후에도 강추위에 따른 거래 부진으로 약보합세 전망,2025
2025-12-29,부산,소매,"경남 진주, 창원, 함안지역에서 주로 반입됨",2370.0,,지난주 경남지역 강추위 영향으로 산지 출하가 원활하지 못하여 반입량 감소로 강보합세,향후에는 산지 출하지역 확대에 따른 공급량 증가로 약보합세 전망,2025
2025-12-30,광주,소매,"전남 나주·담양, 전북 고창·순창 등지에서 주 출하됨",2870.0,2500.0,연말 케이크 등 디저트 수요 증가로 가격 오름세,향후 산지 추위에 따른 생산량 감소로 가격 강보합세 전망,2025
2026-01-05,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양지역에서 주로 출하됨",34300.0,24000.0,연말 특수가 끝남에 따라 가격 내림세,향후 산지 출하량 증가 및 수요 안정세로 가격 약보합세 전망,2026
2026-01-05,서울,중도매,"주로 경남 거창군, 고성군 등지에서 반입됨",,27000.0,크리스마스 등 케이크 데코용으로 많이 사용되었든 중품이 안정세를 찾아가고 있으나 여전히 다소 비싸게 거래됨,연말 특수로 인하여 상승했던 가격이 점차 안정세를 찾아가고있으나 소비 수요가 여전히 높아 가격은 보합세 전망,2026
2026-01-07,광주,소매,"전남 장성·담양, 전북 고창 등지에서 주 출하됨",2850.0,2400.0,제철을 맞아 출하량 증가한 가운데 연말 특수가 지남에 따라 가격 소폭 내림세,향후에는 산지 출하량 증가로 약보합세 전망,2026
2026-01-08,부산,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",39600.0,33600.0,소비 비수기와 부산지역 강추위로 시장내 거래가 한산하여 약보합세,향후에도 산지 출하지역 확대에 따른 반입량 증가로 약보합세 전망,2026
2026-01-08,서울,중도매,"주로 경남 거창, 산청군, 전남 담양군 등지에서 반입됨",,,연말 이후 가격이 다소 하락했으나 소비 수요가 꾸준해 현재 가격은 일정 수준에서 유지,향후 당분간 제철 시즌이 이어지며 출하는 꾸준할 것으로 보이고 소비 수요도 양호해 가격은 전반적으로 보합세를 유지할 전망,2026
2026-01-12,광주,소매,전남 장성·나주·담양 등지에서 주 출하됨,2720.0,2270.0,"출하량 증가하며, 강추위로 시장 내 거래가 한산하여 가격 내림세",향후 2화방 출하가 본격적으로 시작되는 중순 이후부터 출하량과 가격 안정세 전망,2026
2026-01-13,부산,중도매,"경북 고령, 경주, 경남 밀양, 진주, 함안, 충남 논산지역에서 주로 반입됨",38600.0,32600.0,부산지역 강추위로 시장내 거래가 부진하며 대형수급처의 주문량 감소로 약보합세,향후에도 산지 기상회복에 따른 반입량 증가로 약보합세 전망,2026
2026-01-15,대전,중도매,"경남 진주, 하동, 충남 금산 등지에서 주로 반입됨",35000.0,,소비 성수기 및 제철 맞아 가격 오름세,꾸주한 소비 수요 및 반입 물량 유지되어 가격 보합세 전망,2026
2026-01-15,대전,소매,"주로 경남 진주시, 산청군, 하동군, 대전 서구, 유성구, 대덕구, 충남 금산군, 논산시에서 출하됨",,,산지 출하량은 일정하나 소비가 침체되어 가격은 약보합세 보임,당분간 물량은 안정적이나 소비 심리 위축의 영향으로 약보합세 전망,2026
2026-01-19,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양, 충남 논산지역에서 주로 출하됨",30600.0,23300.0,"산지 출하량은 다소 증가하는 추세이나, 소비가 한산하여 가격 내림세",향후에는 명절에 따른 소비량 증가로 강보합세 전망,2026
2026-01-19,서울,중도매,"주로 경남 거창군, 산청군 등지에서 반입됨",,,지난 주말 소비 수요 증가로 토요일 일시적인 가격 상승이 있었으며 금일 수요가 다소 진정되며 소폭 하락세이나 전주 대비로는 가격이 상승한 수준,시설재배 중심의 생산으로 기후 영향은 크지않아 공급은 점차 확대될 전망이며 소비 수요에 따라 가격 변동은 있겠으나 전반적으로 안정세 전망,2026
2026-01-20,광주,소매,전남 장성·영광·담양 등지에서 주 출하됨,2450.0,2020.0,"산지 출하량은 증가하며, 시장 내 거래는 한산하여 가격 내림세",향후에도 산지 출하량 증가로 약보합세 전망,2026
2026-01-22,부산,중도매,"경남 밀양, 진주, 함안지역에서 주로 반입됨",35000.0,28600.0,계속되는 부산지역 강추위 영향으로 시장내 소비 부진과 거래량 급감으로 약보합세,향후에도 산지 출하지역 확대에 따른 반입량 증가로 약보합세 전망,2026
2026-01-22,서울,중도매,"주로 경남 거창, 산청군, 전남 담양군 등지에서 반입됨",,,"시설 재배로 안정적인 공급이 가능해 시장 내 물량이 풍부하며, 이로 인해 가격은 소폭 하락세","향후 당분간 출하가 많은 시기로, 시장 내 반입이 많고 소비 수요도 꾸준해 가격은 유지될 전망",2026
2026-01-28,대구,중도매,"경북 고령, 청도, 경남 합천, 밀양, 충남 논산지역에서 주로 출하됨",36000.0,27300.0,한파에 따른 반입량 감소로 가격 오름세,기온하락 지속으로 수요 대비 공급이 부족해지며 당분간 가격 강보합세 전망,2026
2026-01-28,서울,중도매,"주로 경남 거창, 산청군, 충남 공주시 등지에서 반입됨",,,"갑작스러운 기온 하강으로 전반적인 물량이 감소하면서, 기존 소비 수요를 충족하지 못해 가격은 오름세","기온 하강으로 출하 물량이 다소 줄어드는 흐름이 이어질 것으로 예상되며, 당분간 가격은 강보합세를 보일 전망",2026
2026-01-28,광주,소매,"주로 전남 장성·함평·담양군, 전북 완주시 등지에서 출하됨",2600.0,2200.0,"한파에 따른 출하작업 부진, 화방 교체기에 따른 일시적 물량 감소등으로 반입량 줄었으나 꾸준한 수요로 가격 오름세",2화방 수확 시작되며 출하량 점차 늘어날 것으로 예상되어 약세 전환 전망함,2026
2026-01-29,부산,중도매,"경남 밀양, 진주, 함안지역에서 주로 반입됨",36300.0,29600.0,산지 강추위에 따른 생육 저하와 생산량 감소로 강보합세,향후에는 기온상승과 산지 출하지역 확대에 따른 반입량 증가로 약보합세 전망,2026
2026-01-30,부산,소매,"경남 산청, 진주, 밀양 등지에서 반입됨",,,"성출하기를 맞아 산지 출하량이 증가하고 있으며, 설 명절이 다가옴에 따라 수요가 조금씩 늘고 있어 강보합세",향후 설 성수기에 따른 공급 및 수요 증가로 인해 강보합세 전망,2026
2026-02-06,서울,중도매,"주로 경남 거창군, 산청군, 전남 담양군 등지에서 반입됨",,,시장 내 공급이 풍부한 편으로 수급 여건이 완화되며 가격은 소폭 내림세,향후 당분간 시설재배 물량이 안정적으로 공급될 것으로 예상되어 가격은 보합세를 유지할 전망,2026
2026-02-09,부산,중도매,"경남 밀양, 진주, 함안지역에서 주로 반입됨",35300.0,28800.0,산지 출하 작업 증가와 주말 대기 물량 반입으로 시장내 반입량이 증가하여 약보합세,향후에도 산지 출하지역 확대에 따른 반입량 증가로 약보합세 전망,2026
2026-02-09,서울,중도매,"주로 경남 거창군, 산청군, 전남 담양군 등지에서 반입됨",,,금일 시장 내 반입 물량이 비교적 많아 가격이 소폭 하락세,"물량 출하가 많은 시기로 공급이 풍부하고 품질도 양호해, 가격은 보합 또는 약보합세를 보일 것으로 전망",2026
2026-02-09,대전,소매,"충남 논산시, 금산군, 경남 진주시, 하동군, 산청군, 대전 대덕구에서 반입됨",2140.0,,시장내 반입량은 안정적이나 수요가 감소되어 가격은 약보합세 보임,출하량 많은 시기로 설 성수기 영향으로 수요도 완화되며 가격은 약보합세 전망,2026
2026-02-09,광주,중도매,주로 전남 장성·담양 등지에서 반입됨,,36000.0,반입 물량 품질에 따라 가격 편차가 있는 편이며 금일 시장 가격은 소폭 내림세,향후 설 선물 등 수요가 있을 것으로 보이나 물량이 안정적으로 가격은 현 시세에서 보합세 유지할 전망,2026
2026-02-11,대전,소매,"주로 경남 진주시, 산청군, 하동군, 대전 서구, 유성구, 대덕구, 충남 금산군, 논산시에서 출하됨",1940.0,,경기침체로 인하여 수요가 줄어 가격은 내림세 보임,산지 출하량이 감소되고 소비도 줄어 가격은 보합세 전망,2026
2026-02-13,서울,중도매,"주로 경남 거창군, 산청군, 전남 담양군 등지에서 반입됨",,,"설 명절을 앞두고 소비 수요가 증가한 가운데, 공급 물량도 비교적 충분한 편이나 전반적으로는 소폭 오름세","설 명절 이후에는 소비 수요가 다소 감소할 것으로 보이며, 출하 물량이 늘어나는 시기와 맞물려 가격은 약보합세를 보일 것으로 전망",2026
