date,temp_avg,temp_max,temp_min,rainfall_sum,wind_avg,humidity_avg,ground_temp_avg,cloud_avg,temp_range,price,price_ffill,busan,daegu,gwangju,daejeon,busan_ffill,daegu_ffill,gwangju_ffill,daejeon_ffill,price_lag1,price_lag7,price_ma7,price_ma14,temp_ma7,rainfall_cum7,rainfall_cum14,humidity_ma7,month,dow,is_season
2021-06-06,22.25,28.15,17.299999999999997,0.0,1.6104166666666666,71.85416666666666,25.9625,2.7083333333333335,10.850000000000001,,4955.0,,,,,,,,,4955.0,,4267.333333333333,4423.5,21.186011904761905,21.049999999999983,33.49999999999999,68.41964285714285,6,6,0
2021-06-07,23.168750000000003,29.700000000000003,16.75,0.0,0.9208333333333334,66.3125,26.927083333333336,3.5625,12.950000000000003,3952.0,3952.0,,,,,,,,,,4426.0,4188.333333333333,4360.333333333333,21.35625,18.44999999999998,32.74999999999999,69.93452380952381,6,0,0
2021-06-08,24.79375,31.200000000000003,18.45,0.0,1.24375,62.70833333333333,29.8375,4.895833333333334,12.750000000000004,4123.0,4123.0,,,,,,,,,3952.0,4079.0,4195.666666666667,4341.833333333333,21.75238095238095,18.44999999999998,32.74999999999999,70.59821428571428,6,1,0
2021-06-09,25.15833333333333,31.05,19.3,0.0,1.3604166666666666,64.52083333333333,30.125,3.75,11.75,5376.0,5376.0,,,,,,,,,4123.0,4235.0,4385.833333333333,4417.0,22.156547619047615,18.44999999999998,32.74999999999999,70.64285714285714,6,2,0
2021-06-10,23.05625,26.200000000000003,19.3,2.15,1.9333333333333331,69.25,25.541666666666668,8.458333333333332,6.900000000000002,3885.0,3885.0,,,,,,,,,5376.0,3298.0,4483.666666666667,4386.0,22.757738095238093,3.849999999999982,34.74999999999999,67.26190476190477,6,3,0
2021-06-11,22.90833333333333,27.15,19.4,22.25,1.5437500000000002,86.47916666666666,26.541666666666668,7.729166666666667,7.75,4822.0,4822.0,,,,,,,,,3885.0,4611.0,4518.833333333333,4393.083333333333,23.104761904761904,24.39999999999998,45.44999999999999,70.63392857142857,6,4,0
2021-06-12,24.520833333333332,28.85,20.65,0.0,0.94375,83.27083333333334,27.885416666666664,7.104166666666667,8.200000000000003,5014.0,5014.0,,,,,,,,,4822.0,4955.0,4528.666666666667,4398.0,23.693749999999998,24.39999999999998,45.44999999999999,72.05654761904762,6,5,0
2021-06-13,24.441666666666663,30.25,20.5,0.0,1.2645833333333334,81.20833333333333,29.597916666666663,6.25,9.75,,5014.0,,,,,,,,,5014.0,,4528.666666666667,4398.0,24.006845238095234,24.39999999999998,45.44999999999999,73.39285714285714,6,6,0
2021-06-14,23.424999999999997,27.25,20.35,0.0,1.5333333333333334,82.14583333333334,27.452083333333334,7.229166666666666,6.899999999999999,4559.0,4559.0,,,,,,,,,,3952.0,4629.833333333333,4409.083333333333,24.043452380952377,24.39999999999998,42.84999999999999,75.65476190476191,6,0,0
2021-06-15,20.66875,22.1,18.9,18.9,1.85625,91.35416666666666,22.5875,9.166666666666668,3.200000000000003,3553.0,3553.0,,,,,,,,,4559.0,4123.0,4534.833333333333,4365.25,23.454166666666662,43.29999999999998,61.749999999999986,79.74702380952381,6,1,0
2021-06-16,21.708333333333332,25.35,18.9,2.0500000000000003,2.0437499999999997,82.39583333333334,24.639583333333334,7.519021739130435,6.450000000000003,3553.0,3553.0,,,,,,,,,3553.0,5376.0,4231.0,4308.416666666667,22.96130952380952,45.34999999999998,63.79999999999998,82.30059523809523,6,2,0
2021-06-17,21.65416666666667,24.85,19.3,1.7,0.73125,82.27083333333333,24.291666666666664,9.201992753623188,5.550000000000001,3825.0,3825.0,,,,,,,,,3553.0,3885.0,4221.0,4352.333333333333,22.761011904761904,44.899999999999984,48.749999999999986,84.16071428571429,6,3,0
2021-06-18,21.3375,24.4,18.9,4.1,0.8979166666666667,91.875,23.61875,9.541666666666668,5.5,3825.0,3825.0,,,,,,,,,3825.0,4822.0,4054.8333333333335,4286.833333333333,22.536607142857143,26.74999999999998,51.149999999999984,84.93154761904762,6,4,0
2021-06-19,23.22083333333333,29.549999999999997,17.65,0.0,0.8583333333333334,74.79166666666666,27.197916666666668,4.0,11.899999999999999,3825.0,3825.0,,,,,,,,,3825.0,5014.0,3856.6666666666665,4192.666666666667,22.350892857142856,26.74999999999998,51.149999999999984,83.72023809523809,6,5,0
2021-06-20,23.575000000000003,30.0,17.7,0.0,1.2145833333333331,69.35416666666666,27.364583333333336,4.895833333333334,12.3,,3825.0,,,,,,,,,3825.0,,3856.6666666666665,4192.666666666667,22.227083333333333,26.74999999999998,51.149999999999984,82.02678571428571,6,6,0
2021-06-21,24.227083333333333,30.4,18.05,0.0,1.3375,59.479166666666664,28.379166666666663,3.3125,12.349999999999998,3747.0,3747.0,,,,,,,,,,4559.0,3721.3333333333335,4175.583333333333,22.34166666666667,26.74999999999998,51.149999999999984,78.78869047619048,6,0,0
2021-06-22,22.583333333333332,28.1,18.25,11.65,1.4958333333333331,75.14583333333334,28.295833333333334,3.7083333333333335,9.850000000000001,3747.0,3747.0,,,,,,,,,3747.0,3553.0,3753.6666666666665,4144.25,22.61517857142857,19.499999999999982,62.79999999999998,76.47321428571429,6,1,0
2021-06-23,21.75625,25.65,19.35,4.05,1.8020833333333333,84.52083333333334,26.552083333333332,7.334239130434782,6.299999999999997,3747.0,3747.0,,,,,,,,,3747.0,3553.0,3786.0,4008.5,22.622023809523814,21.499999999999982,66.84999999999998,76.77678571428571,6,2,0
2021-06-24,22.422916666666666,26.75,19.25,0.35,1.1270833333333334,80.33333333333333,27.377083333333335,7.25,7.5,3747.0,3747.0,,,,,,,,,3747.0,3825.0,3773.0,3997.0,22.73184523809524,20.14999999999998,65.05,76.5,6,3,0
2021-06-25,22.93125,27.8,18.5,3.2,1.0125,79.3125,27.0375,6.666666666666666,9.3,3747.0,3747.0,,,,,,,,,3747.0,3825.0,3760.0,3907.4166666666665,22.95952380952381,19.249999999999986,45.999999999999986,74.70535714285714,6,4,0
2021-06-26,22.889583333333334,27.15,19.85,1.5,1.0395833333333333,79.625,25.9125,8.5625,7.299999999999997,3747.0,3747.0,,,,,,,,,3747.0,3825.0,3747.0,3801.8333333333335,22.912202380952383,20.749999999999986,47.499999999999986,75.39583333333334,6,5,0
2021-06-27,23.731250000000003,29.2,18.7,0.45,0.9104166666666668,76.85416666666666,26.735416666666666,5.3125,10.5,,3747.0,,,,,,,,,3747.0,,3747.0,3801.8333333333335,22.934523809523807,21.199999999999985,47.94999999999998,76.46726190476191,6,6,0
2021-06-28,23.58125,28.35,20.65,9.4,0.875,82.89583333333333,26.424999999999997,7.3125,7.700000000000003,3747.0,3747.0,,,,,,,,,,3747.0,3747.0,3734.1666666666665,22.842261904761905,30.59999999999998,57.34999999999999,79.8125,6,0,0
2021-06-29,23.11875,28.55,19.35,0.75,0.8208333333333333,86.0625,27.464583333333337,7.484601449275362,9.2,3747.0,3747.0,,,,,,,,,3747.0,3747.0,3747.0,3750.3333333333335,22.918749999999996,19.69999999999998,39.19999999999999,81.37202380952381,6,1,0
2021-06-30,23.795833333333334,28.0,20.4,1.5,0.8729166666666667,82.89583333333334,26.9625,7.6268939393939394,7.600000000000001,3747.0,3747.0,,,,,,,,,3747.0,3747.0,3747.0,3766.5,23.21011904761905,17.149999999999984,38.64999999999999,81.13988095238095,6,2,0
2021-07-01,24.85,30.9,19.5,0.0,0.96875,76.83333333333333,28.827083333333334,5.134057971014492,11.399999999999999,3747.0,3747.0,,,,,,,,,3747.0,3747.0,3747.0,3760.0,23.55684523809524,16.799999999999983,36.94999999999999,80.63988095238095,7,3,0
2021-07-02,25.329166666666666,30.45,20.95,0.0,1.2020833333333334,79.1875,29.395833333333336,6.54981884057971,9.5,3747.0,3747.0,,,,,,,,,3747.0,3747.0,3747.0,3753.5,23.899404761904766,13.599999999999984,32.84999999999999,80.62202380952381,7,4,0
2021-07-03,22.735416666666666,24.35,21.4,32.75,1.2708333333333333,91.39583333333334,24.125,8.370833333333334,2.950000000000003,3747.0,3747.0,,,,,,,,,3747.0,3747.0,3747.0,3747.0,23.87738095238095,44.84999999999998,65.6,82.30357142857143,7,5,0
2021-07-04,24.33125,27.35,22.1,10.2,2.408333333333333,88.58333333333334,26.260416666666664,8.706521739130434,5.25,,3747.0,,,,,,,,,3747.0,,3747.0,3747.0,23.96309523809524,54.59999999999998,75.79999999999998,83.97916666666666,7,6,0
2021-07-05,21.770833333333332,23.1,20.25,24.95,0.8645833333333333,96.08333333333334,23.704166666666666,9.9375,2.8500000000000014,,3747.0,,,,,,,,,,3747.0,3747.0,3747.0,23.704464285714284,70.14999999999998,100.74999999999999,85.86309523809526,7,0,0
2021-07-06,22.154166666666665,23.549999999999997,20.95,89.55,0.9291666666666666,98.8125,23.3375,9.979166666666668,2.599999999999998,,3747.0,,,,,,,,,,3747.0,3747.0,3747.0,23.566666666666666,158.95,178.64999999999998,87.68452380952382,7,1,0
2021-07-07,24.272916666666667,26.1,22.95,38.95,1.2166666666666668,99.125,25.229166666666668,9.8125,3.150000000000002,,,,,,,,,,,,3747.0,3747.0,3747.0,23.634821428571428,196.39999999999998,213.54999999999998,90.00297619047619,7,2,0
2021-07-08,25.270833333333332,28.35,22.799999999999997,0.75,1.1229166666666666,93.58333333333331,27.2875,9.479166666666666,5.550000000000004,,,,,,,,,,,,3747.0,3747.0,3747.0,23.694940476190478,197.14999999999998,213.95,92.39583333333334,7,3,0
2021-07-09,25.766666666666666,29.85,23.4,3.5999999999999996,1.09375,90.95833333333331,28.560416666666665,7.75,6.450000000000003,,,,,,,,,,,,3747.0,3747.0,3747.0,23.757440476190474,200.74999999999997,214.35,94.07738095238096,7,4,0
2021-07-10,25.875,29.700000000000003,23.25,0.0,1.7229166666666664,88.20833333333333,28.68125,5.958333333333333,6.450000000000003,,,,,,,,,,,,3747.0,,3747.0,24.20595238095238,167.99999999999997,212.85,93.62202380952381,7,5,0
2021-07-11,26.533333333333335,31.25,22.25,0.0,1.2416666666666667,87.375,29.65,6.083333333333334,9.0,,,,,,,,,,,,,,3747.0,24.52053571428571,157.79999999999998,212.39999999999998,93.44940476190474,7,6,0
2021-07-12,27.670833333333334,32.0,23.95,0.0,1.6041666666666663,84.39583333333333,31.460416666666667,7.083333333333334,8.05,,,,,,,,,,,,,,3747.0,25.36339285714286,132.84999999999997,202.99999999999997,91.7797619047619,7,0,0
2021-07-13,27.85625,31.5,24.4,0.0,2.2104166666666667,82.14583333333334,31.729166666666664,6.25,7.100000000000001,,,,,,,,,,,,,,3747.0,26.17797619047619,43.29999999999999,202.24999999999997,89.39880952380952,7,1,0
2021-07-14,27.977083333333333,31.55,25.15,0.0,1.8104166666666668,83.125,31.762500000000003,7.520833333333334,6.400000000000002,,,,,,,,,,,,,,3747.0,26.707142857142856,4.349999999999985,200.74999999999997,87.11309523809523,7,2,0
2021-07-15,27.866666666666667,32.4,23.8,0.0,1.45625,81.45833333333333,34.125,6.125,8.599999999999998,,,,,,,,,,,,,,3747.0,27.07797619047619,3.5999999999999854,200.74999999999997,85.38095238095238,7,3,0
2021-07-16,26.289583333333336,32.35,23.049999999999997,1.1,1.1833333333333331,87.08333333333334,31.527083333333337,5.493659420289855,9.300000000000004,,,,,,,,,,,,,,3747.0,27.152678571428574,1.0999999999999859,201.84999999999997,84.82738095238096,7,4,0
2021-07-17,25.308333333333337,30.200000000000003,21.75,0.85,1.2354166666666666,84.375,30.420833333333334,6.5625,8.450000000000003,,,,,,,,,,,,,,,27.071726190476195,1.949999999999986,169.95,84.2797619047619,7,5,0
2021-07-18,26.489583333333336,31.35,23.1,0.0,1.1083333333333334,79.60416666666666,32.71458333333334,7.083333333333334,8.25,,,,,,,,,,,,,,,27.065476190476193,1.949999999999986,159.75,83.16964285714286,7,6,0
2021-07-19,26.60625,31.15,23.299999999999997,0.75,0.90625,81.83333333333334,32.479166666666664,7.979166666666666,7.850000000000001,,,,,,,,,,,,,,,26.91339285714286,2.699999999999986,135.55,82.80357142857143,7,0,0
2021-07-20,26.858333333333334,30.05,24.25,0.1,0.6916666666666667,83.64583333333333,31.397916666666667,8.666666666666666,5.800000000000001,,,,,,,,,,,,,,,26.770833333333336,2.799999999999986,46.09999999999999,83.01785714285714,7,1,0
2021-07-21,27.647916666666667,33.349999999999994,22.75,0.0,1.0645833333333334,77.875,34.4125,6.083333333333334,10.599999999999994,,,,,,,,,,,,,,,26.72380952380953,2.799999999999986,7.149999999999985,82.26785714285714,7,2,0
2021-07-22,27.25,32.3,22.2,0.0,1.3770833333333332,76.25,33.4,5.4017857142857135,10.099999999999998,,,,,,,,,,,,,,,26.63571428571429,2.799999999999986,6.399999999999985,81.52380952380952,7,3,0
2021-07-23,27.5875,32.5,23.35,0.0,0.9979166666666668,76.25,34.172916666666666,7.1875,9.149999999999999,,,,,,,,,,,,,,,26.82113095238095,1.6999999999999857,2.799999999999986,79.97619047619048,7,4,0
2021-07-24,28.125,32.25,24.5,0.0,1.0395833333333333,74.47916666666666,34.63333333333334,8.041666666666668,7.75,,,,,,,,,,,,,,,27.22351190476191,0.8499999999999858,2.799999999999986,78.5625,7,5,0
2021-07-25,27.56875,32.3,23.75,0.0,1.3458333333333334,70.83333333333333,33.88333333333333,7.416666666666666,8.549999999999997,,,,,,,,,,,,,,,27.37767857142857,0.8499999999999858,2.799999999999986,77.30952380952382,7,6,0
2021-07-26,27.727083333333336,32.3,24.049999999999997,0.0,1.3916666666666666,70.41666666666667,34.09166666666667,5.172101449275362,8.25,,,,,,,,,,,,,,,27.537797619047616,0.0999999999999858,2.799999999999986,75.67857142857143,7,0,0
2021-07-27,27.68541666666667,33.45,21.85,0.0,1.3958333333333337,71.14583333333334,34.74375,2.25,11.600000000000001,,,,,,,,,,,,,,,27.65595238095238,0.0,2.799999999999986,73.89285714285714,7,1,0
2021-07-28,28.570833333333333,33.75,24.15,0.0,1.3666666666666667,72.91666666666667,36.175,3.541666666666667,9.600000000000001,,,,,,,,,,,,,,,27.78779761904762,0.0,2.799999999999986,73.18452380952382,7,2,0
2021-07-29,28.545833333333334,33.7,24.450000000000003,0.0,1.30625,74.04166666666666,36.84583333333333,5.916666666666666,9.25,,,,,,,,,,,,,,,27.972916666666666,0.0,2.799999999999986,72.86904761904762,7,3,0
2021-07-30,27.864583333333332,33.45,23.6,0.2,1.5875,76.5625,35.51041666666667,5.708333333333334,9.850000000000001,,,,,,,,,,,,,,,28.0125,0.1999999999999858,1.8999999999999857,72.91369047619048,7,4,0
2021-07-31,28.489583333333336,33.0,24.799999999999997,12.7,0.7916666666666666,80.95833333333334,33.30625,6.791666666666667,8.200000000000003,,,,,,,,,,,,,,,28.06458333333333,12.899999999999984,13.749999999999986,73.83928571428571,7,5,0
2021-08-01,27.722916666666663,32.75,25.15,1.3,0.9791666666666669,85.9375,31.689583333333335,7.854166666666666,7.600000000000001,,,,,,,,,,,,,,,28.08660714285714,14.199999999999985,15.049999999999986,75.99702380952382,8,6,0
2021-08-02,27.039583333333333,30.75,24.55,21.8,1.0458333333333334,90.5625,30.439583333333335,8.479166666666668,6.199999999999999,,,,,,,,,,,,,,,27.98839285714286,35.999999999999986,36.09999999999999,78.875,8,0,0
2021-08-03,27.12916666666667,31.05,24.0,5.95,1.2770833333333331,87.14583333333334,30.785416666666663,7.638888888888889,7.050000000000001,,,,,,,,,,,,,,,27.90892857142857,41.94999999999999,41.94999999999999,81.16071428571429,8,1,0
2021-08-04,28.116666666666667,33.7,23.200000000000003,0.0,1.0083333333333333,78.79166666666667,32.93333333333333,3.83786231884058,10.5,,,,,,,,,,,,,,,27.844047619047622,41.94999999999999,41.94999999999999,82.0,8,2,0
2021-08-05,28.714583333333337,34.4,23.75,0.0,0.78125,78.125,33.385416666666664,4.083333333333333,10.649999999999999,,,,,,,,,,,,,,,27.868154761904766,41.94999999999999,41.94999999999999,82.58333333333334,8,3,0
2021-08-06,28.104166666666668,34.85,22.25,29.7,1.3624999999999998,78.91666666666667,33.38125,3.604166666666667,12.600000000000001,,,,,,,,,,,,,,,27.902380952380952,71.44999999999999,71.64999999999998,82.91964285714286,8,4,0
2021-08-07,28.00625,34.7,22.450000000000003,0.0,1.0,76.3125,33.072916666666664,5.416666666666667,12.25,,,,,,,,,,,,,,,27.833333333333336,58.749999999999986,71.64999999999998,82.2559523809524,8,5,0
2021-08-08,25.78125,29.9,23.0,6.95,0.93125,88.52083333333333,28.987499999999997,8.541666666666668,6.899999999999999,,,,,,,,,,,,,,,27.555952380952384,64.39999999999999,78.59999999999998,82.625,8,6,0
2021-08-09,27.102083333333333,32.55,22.75,0.0,1.1979166666666667,77.27083333333334,30.741666666666664,4.952898550724638,9.799999999999997,,,,,,,,,,,,,,,27.56488095238095,42.59999999999999,78.59999999999998,80.72619047619048,8,0,0
2021-08-10,26.772916666666667,31.25,23.95,1.15,1.6687500000000002,81.58333333333333,31.385416666666664,7.627717391304348,7.300000000000001,,,,,,,,,,,,,,,27.513988095238094,37.79999999999998,79.74999999999999,79.9315476190476,8,1,0
2021-08-11,25.90625,30.6,22.35,0.0,1.4708333333333334,83.41666666666666,29.889583333333334,5.20018115942029,8.25,,,,,,,,,,,,,,,27.198214285714283,37.79999999999998,79.74999999999999,80.59226190476191,8,2,0
2021-08-12,25.620833333333337,30.200000000000003,21.7,0.3,0.96875,83.91666666666666,29.275,7.577898550724638,8.500000000000004,,,,,,,,,,,,,,,26.756249999999998,38.09999999999998,80.04999999999998,81.41964285714286,8,3,0
2021-08-13,25.3125,28.7,22.75,1.5499999999999998,1.0333333333333332,86.72916666666667,28.51875,9.429347826086955,5.949999999999999,,,,,,,,,,,,,,,26.357440476190476,9.949999999999985,81.39999999999998,82.53571428571429,8,4,0
2021-08-14,23.822916666666664,27.049999999999997,22.0,13.2,0.98125,88.75,26.68125,9.17494824016563,5.049999999999997,,,,,,,,,,,,,,,25.75982142857143,23.149999999999984,81.89999999999999,84.3125,8,5,0
2021-08-15,24.470833333333335,29.75,20.75,7.1000000000000005,0.8708333333333333,82.83333333333333,27.56875,7.510869565217391,9.0,,,,,,,,,,,,,,,25.57261904761905,23.299999999999986,87.69999999999997,83.5,8,6,0
2021-08-16,24.9,29.1,21.1,0.0,1.1104166666666666,79.25,28.17083333333333,5.833333333333334,8.0,,,,,,,,,,,,,,,25.25803571428571,23.299999999999986,65.89999999999998,83.78273809523809,8,0,0
2021-08-17,24.84791666666667,29.65,20.9,8.6,1.4875,74.83333333333334,28.991666666666664,6.553571428571429,8.75,,,,,,,,,,,,,,,24.983035714285716,30.749999999999982,68.54999999999998,82.81845238095238,8,1,0
2021-08-18,22.793750000000003,27.35,20.25,11.4,0.9979166666666668,88.79166666666667,26.141666666666666,7.229166666666667,7.100000000000001,,,,,,,,,,,,,,,24.53839285714286,42.149999999999984,79.94999999999997,83.58630952380953,8,2,0
2021-08-19,22.40416666666667,28.5,19.549999999999997,16.3,0.8645833333333333,88.5625,26.570833333333333,6.895833333333334,8.950000000000003,,,,,,,,,,,,,,,24.078869047619047,58.149999999999984,96.24999999999997,84.25,8,3,0
2021-08-20,23.952083333333334,28.9,19.5,0.0,1.4770833333333333,83.0,26.858333333333334,4.368659420289855,9.399999999999999,,,,,,,,,,,,,,,23.884523809523813,56.59999999999998,66.54999999999998,83.71726190476191,8,4,0
2021-08-21,23.775,25.2,22.7,39.35,2.3625,95.97916666666666,24.422916666666666,9.041666666666668,2.5,,,,,,,,,,,,,,,23.87767857142857,82.74999999999999,105.89999999999999,84.75,8,5,0
2021-08-22,25.166666666666664,29.45,21.6,0.0,1.025,86.70833333333333,28.010416666666664,6.854166666666666,7.849999999999998,,,,,,,,,,,,,,,23.977083333333333,75.64999999999999,98.94999999999999,85.30357142857143,8,6,0
2021-08-23,23.322916666666664,24.65,22.15,40.95,0.9666666666666666,97.75,24.977083333333333,9.958333333333332,2.5,,,,,,,,,,,,,,,23.751785714285717,116.6,139.89999999999998,87.94642857142857,8,0,0
2021-08-24,24.483333333333334,27.5,22.3,45.8,1.7395833333333333,98.27083333333331,25.358333333333334,9.423007246376812,5.199999999999999,,,,,,,,,,,,,,,23.699702380952377,153.79999999999998,184.54999999999998,91.29464285714286,8,1,0
2021-08-25,24.424999999999997,26.9,22.6,17.2,1.1708333333333334,97.22916666666669,25.95625,9.229166666666668,4.299999999999997,,,,,,,,,,,,,,,23.932738095238097,159.59999999999997,201.74999999999997,92.5,8,2,0
2021-08-26,26.09166666666667,31.200000000000003,22.299999999999997,0.0,0.9666666666666668,81.75,28.75208333333333,5.946557971014492,8.900000000000006,,,,,,,,,,,,,,,24.45952380952381,143.29999999999998,201.44999999999996,91.52678571428571,8,3,0
2021-08-27,23.28333333333333,28.35,20.0,18.4,1.36875,94.45833333333334,25.945833333333333,8.166666666666668,8.350000000000001,,,,,,,,,,,,,,,24.363988095238092,161.7,218.29999999999998,93.16369047619048,8,4,0
2021-08-28,24.525,29.75,20.9,0.0,0.8270833333333334,86.0,27.393749999999997,6.979166666666666,8.850000000000001,,,,,,,,,,,,,,,24.471130952380953,122.34999999999998,205.09999999999997,91.73809523809526,8,5,0
2021-08-29,24.800000000000004,27.75,22.6,13.05,1.0875,94.875,26.866666666666664,8.159420289855072,5.149999999999999,,,,,,,,,,,,,,,24.418749999999996,135.39999999999998,211.04999999999998,92.90476190476191,8,6,0
2021-08-30,25.239583333333336,29.549999999999997,22.75,1.45,0.59375,90.27083333333331,27.789583333333333,8.920289855072465,6.799999999999997,,,,,,,,,,,,,,,24.692559523809525,95.89999999999998,212.49999999999997,91.83630952380952,8,0,0
2021-08-31,25.795833333333334,30.0,23.0,0.0,1.3250000000000002,88.47916666666666,28.439583333333335,8.630434782608695,7.0,,,,,,,,,,,,,,,24.88005952380953,50.09999999999999,203.89999999999998,90.4375,8,1,0
2021-09-01,24.800000000000004,26.950000000000003,22.5,30.1,1.51875,93.875,26.022916666666667,9.19746376811594,4.450000000000003,,,,,,,,,,,,,,,24.933630952380952,62.999999999999986,222.59999999999997,89.95833333333333,9,2,0
2021-09-02,21.495833333333337,23.25,20.1,6.800000000000001,0.78125,95.41666666666669,23.922916666666666,9.022644927536232,3.1499999999999986,,,,,,,,,,,,,,,24.277083333333334,69.79999999999998,213.1,91.91071428571429,9,3,0
2021-09-03,21.177083333333332,24.65,19.0,2.15,1.0875,95.14583333333334,24.327083333333334,6.973731884057971,5.649999999999999,,,,,,,,,,,,,,,23.976190476190478,53.54999999999998,215.25,92.00892857142857,9,4,0
2021-09-04,22.362499999999997,26.25,19.2,0.0,0.8541666666666666,87.52083333333334,25.293750000000003,8.829710144927535,7.050000000000001,,,,,,,,,,,,,,,23.667261904761908,53.54999999999998,175.89999999999998,92.22619047619047,9,5,0
2021-09-05,21.19375,24.1,18.95,0.75,0.9854166666666668,89.97916666666666,23.21666666666667,9.785326086956522,5.150000000000002,,,,,,,,,,,,,,,23.152083333333337,41.249999999999986,176.64999999999998,91.52678571428571,9,6,0
2021-09-06,20.1875,22.25,17.9,4.9,1.0125,94.6875,22.45,9.333333333333332,4.350000000000001,,,,,,,,,,,,,,,22.430357142857144,44.69999999999999,140.6,92.1577380952381,9,0,0
2021-09-07,21.635416666666664,24.6,19.45,1.25,1.2458333333333336,94.66666666666666,23.477083333333336,9.479166666666666,5.150000000000002,,,,,,,,,,,,,,,21.836011904761904,45.94999999999999,96.04999999999998,93.04166666666666,9,1,0
2021-09-08,22.922916666666666,27.3,19.3,0.05,1.5208333333333333,79.5,25.356249999999996,6.213768115942029,8.0,,,,,,,,,,,,,,,21.567857142857147,15.899999999999988,78.89999999999998,90.98809523809526,9,2,0
2021-09-09,22.012500000000003,27.65,17.45,0.0,0.6916666666666667,84.79166666666666,24.833333333333336,6.520833333333334,10.2,,,,,,,,,,,,,,,21.64166666666667,9.099999999999987,78.89999999999998,89.47023809523809,9,3,0
2021-09-10,21.760416666666664,24.95,20.05,0.1,0.5791666666666666,93.4375,23.50208333333333,8.5,4.899999999999999,,,,,,,,,,,,,,,21.724999999999998,7.0499999999999865,60.599999999999994,89.22619047619047,9,4,0
2021-09-11,23.789583333333333,29.6,20.1,0.0,0.7479166666666668,84.75,26.927083333333332,3.020833333333333,9.5,,,,,,,,,,,,,,,21.92886904761904,7.0499999999999865,60.599999999999994,88.83035714285714,9,5,0
2021-09-12,23.816666666666663,28.85,19.45,0.0,1.1229166666666666,83.91666666666666,26.210416666666667,6.583333333333333,9.400000000000002,,,,,,,,,,,,,,,22.303571428571427,6.2999999999999865,47.54999999999999,87.96428571428571,9,6,0
2021-09-13,23.210416666666667,27.0,19.35,0.0,1.3791666666666669,76.25,25.414583333333333,9.375,7.649999999999999,,,,,,,,,,,,,,,22.735416666666662,1.3999999999999857,46.09999999999999,85.33035714285714,9,0,0
2021-09-14,21.552083333333332,23.5,19.75,1.9,1.95625,85.5,22.829166666666666,9.4375,3.75,,,,,,,,,,,,,,,22.723511904761903,2.0499999999999856,47.999999999999986,84.02083333333333,9,1,0
2021-09-15,23.039583333333333,27.8,19.1,0.0,2.3291666666666666,68.47916666666666,26.002083333333335,5.583333333333334,8.7,,,,,,,,,,,,,,,22.74017857142857,1.9999999999999856,17.899999999999988,82.44642857142857,9,2,0
2021-09-16,20.43125,24.6,16.45,1.05,1.41875,82.02083333333333,22.375,6.881340579710145,8.150000000000002,,,,,,,,,,,,,,,22.514285714285712,3.0499999999999856,12.149999999999986,82.05059523809523,9,3,0
2021-09-17,21.504166666666663,24.700000000000003,19.299999999999997,10.85,2.3083333333333336,88.75,23.2375,8.5625,5.400000000000006,,,,,,,,,,,,,,,22.477678571428573,13.799999999999985,20.849999999999987,81.38095238095238,9,4,0
2021-09-18,22.195833333333333,27.200000000000003,18.799999999999997,0.0,0.7875000000000001,81.75,24.59166666666667,6.291666666666667,8.400000000000006,,,,,,,,,,,,,,,22.25,13.799999999999985,20.849999999999987,80.95238095238095,9,5,0
2021-09-19,21.920833333333334,27.6,17.6,0.0,0.9979166666666668,80.4375,25.339583333333337,3.3125,10.0,,,,,,,,,,,,,,,21.979166666666668,13.799999999999985,20.099999999999987,80.45535714285714,9,6,0
2021-09-20,22.168750000000003,26.65,17.25,0.0,1.8416666666666668,81.77083333333333,25.441666666666663,4.875,9.399999999999999,,,,,,,,,,,,,,,21.830357142857142,13.799999999999985,15.199999999999985,81.2440476190476,9,0,0
2021-09-21,22.6375,25.4,19.5,34.2,2.252083333333333,92.0,24.0375,6.916666666666666,5.899999999999999,,,,,,,,,,,,,,,21.98541666666667,46.09999999999999,48.14999999999999,82.17261904761904,9,1,0
2021-09-22,21.852083333333333,28.15,17.55,3.4000000000000004,1.2104166666666667,85.41666666666666,24.414583333333333,3.4166666666666665,10.599999999999998,,,,,,,,,,,,,,,21.81577380952381,49.499999999999986,51.49999999999999,84.59226190476191,9,2,0
2021-09-23,20.96875,26.3,16.9,0.0,1.4166666666666663,73.39583333333334,22.652083333333337,2.604166666666667,9.400000000000002,,,,,,,,,,,,,,,21.892559523809524,48.44999999999999,51.49999999999999,83.36011904761904,9,3,0
2021-09-24,19.947916666666664,25.95,14.55,0.0,0.7791666666666668,78.35416666666666,22.50416666666667,4.333333333333333,11.399999999999999,,,,,,,,,,,,,,,21.670238095238094,37.59999999999999,51.39999999999999,81.875,9,4,0
2021-09-25,20.670833333333334,25.75,16.45,0.0,1.1208333333333331,83.29166666666666,22.84166666666667,6.867647058823529,9.3,,,,,,,,,,,,,,,21.452380952380956,37.59999999999999,51.39999999999999,82.09523809523809,9,5,0
2021-09-26,21.147916666666667,25.15,18.35,0.0,0.9354166666666668,80.29166666666667,23.514583333333334,8.770833333333332,6.799999999999997,,,,,,,,,,,,,,,21.341964285714283,37.59999999999999,51.39999999999999,82.07440476190474,9,6,0
